species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp5746,Morinda officinalis var. hirsute,narrow-ranged,48,86,0.79 ,LC,89,0.85 ,LC,116,1.42 ,LC
sp5747,Morinda parvifolia,wide-ranged,1198,684,-0.43 ,VU,631,-0.47 ,VU,602,-0.50 ,VU
sp5748,Morinda rugulosa,narrow-ranged,226,686,2.04 ,LC,643,1.85 ,LC,721,2.19 ,LC
sp5749,Morinda shuanghuaensis,wide-ranged,413,858,1.08 ,LC,807,0.95 ,LC,576,0.39 ,LC
sp5750,Morinda undulata,narrow-ranged,42,59,0.40 ,LC,60,0.43 ,LC,107,1.55 ,LC
sp5751,Morinda villosa,wide-ranged,37,93,1.51 ,LC,85,1.30 ,LC,79,1.14 ,LC
sp5752,Moringa oleifera,narrow-ranged,287,386,0.34 ,LC,400,0.39 ,LC,762,1.66 ,LC
sp5753,Morus alba,wide-ranged,8167,9003,0.10 ,LC,9471,0.16 ,LC,10510,0.29 ,LC
sp5754,Morus australis,wide-ranged,4875,4240,-0.13 ,NT,3932,-0.19 ,NT,3697,-0.24 ,NT
sp5755,Morus cathayana,wide-ranged,2287,1494,-0.35 ,VU,1200,-0.48 ,VU,736,-0.68 ,EN
sp5756,Morus cathayana var. gongshanensis,narrow-ranged,119,105,-0.12 ,NT,105,-0.12 ,NT,42,-0.65 ,EN
sp5757,Morus liboensis,narrow-ranged,97,28,-0.71 ,EN,16,-0.84 ,CR,31,-0.68 ,EN
sp5758,Morus macroura,wide-ranged,683,768,0.12 ,LC,738,0.08 ,LC,626,-0.08 ,NT
sp5759,Morus mongolica,wide-ranged,4124,3288,-0.20 ,NT,3128,-0.24 ,NT,2381,-0.42 ,VU
sp5760,Morus notabilis,wide-ranged,450,524,0.16 ,LC,401,-0.11 ,NT,415,-0.08 ,NT
sp5761,Morus serrata,narrow-ranged,51,11,-0.78 ,EN,9,-0.82 ,CR,5,-0.90 ,CR
sp5762,Morus trilobata,wide-ranged,73,117,0.60 ,LC,34,-0.53 ,EN,10,-0.86 ,CR
sp5763,Morus wittiorum,wide-ranged,1484,1400,-0.06 ,NT,1100,-0.26 ,NT,643,-0.57 ,EN
sp5764,Mucuna birdwoodiana,wide-ranged,1958,1706,-0.13 ,NT,1376,-0.30 ,NT,1518,-0.22 ,NT
sp5765,Mucuna bracteata,wide-ranged,88,72,-0.18 ,NT,104,0.18 ,LC,167,0.90 ,LC
sp5766,Mucuna calophylla,wide-ranged,300,125,-0.58 ,EN,177,-0.41 ,VU,215,-0.28 ,NT
sp5767,Mucuna championii,narrow-ranged,224,50,-0.78 ,EN,41,-0.82 ,CR,95,-0.58 ,EN
sp5768,Mucuna cyclocarpa,wide-ranged,89,199,1.24 ,LC,138,0.55 ,LC,33,-0.63 ,EN
sp5769,Mucuna gigantea,wide-ranged,55,72,0.31 ,LC,66,0.20 ,LC,60,0.09 ,LC
sp5770,Mucuna hainanensis,wide-ranged,610,855,0.40 ,LC,855,0.40 ,LC,822,0.35 ,LC
sp5771,Mucuna lamellata,wide-ranged,1475,1044,-0.29 ,NT,758,-0.49 ,VU,875,-0.41 ,VU
sp5772,Mucuna macrobotrys,wide-ranged,564,806,0.43 ,LC,785,0.39 ,LC,368,-0.35 ,VU
sp5773,Mucuna macrocarpa,wide-ranged,881,496,-0.44 ,VU,403,-0.54 ,EN,462,-0.48 ,VU
sp5774,Mucuna sempervirens,wide-ranged,3745,2913,-0.22 ,NT,2446,-0.35 ,VU,1406,-0.62 ,EN
sp5775,Munronia pinnata,wide-ranged,1600,1518,-0.05 ,NT,1480,-0.08 ,NT,1578,-0.01 ,NT
sp5776,Munronia unifoliolata,wide-ranged,1005,491,-0.51 ,EN,423,-0.58 ,EN,194,-0.81 ,CR
sp5777,Murraya alata,wide-ranged,80,71,-0.11 ,NT,76,-0.05 ,NT,100,0.25 ,LC
sp5778,Murraya crenulata,narrow-ranged,36,51,0.42 ,LC,50,0.39 ,LC,37,0.03 ,LC
sp5779,Murraya euchrestifolia,wide-ranged,1265,1322,0.05 ,LC,1224,-0.03 ,NT,1209,-0.04 ,NT
sp5780,Murraya exotica,wide-ranged,1012,1081,0.07 ,LC,1118,0.10 ,LC,1316,0.30 ,LC
sp5781,Murraya koenigii,wide-ranged,1015,1134,0.12 ,LC,1138,0.12 ,LC,1033,0.02 ,LC
sp5782,Murraya kwangsiensis,wide-ranged,253,10,-0.96 ,CR,14,-0.94 ,CR,410,0.62 ,LC
sp5783,Murraya microphylla,wide-ranged,32,25,-0.22 ,NT,27,-0.16 ,NT,21,-0.34 ,VU
sp5784,Murraya tetramera,narrow-ranged,34,277,7.15 ,LC,299,7.79 ,LC,428,11.59 ,LC
sp5785,Mussaenda antiloga,narrow-ranged,42,50,0.19 ,LC,50,0.19 ,LC,59,0.40 ,LC
sp5786,Mussaenda breviloba,wide-ranged,273,401,0.47 ,LC,373,0.37 ,LC,330,0.21 ,LC
sp5787,Mussaenda chingii,narrow-ranged,179,608,2.40 ,LC,610,2.41 ,LC,831,3.64 ,LC
sp5788,Mussaenda decipiens,wide-ranged,123,167,0.36 ,LC,161,0.31 ,LC,66,-0.46 ,VU
sp5789,Mussaenda densiflora,narrow-ranged,60,304,4.07 ,LC,330,4.50 ,LC,468,6.80 ,LC
sp5790,Mussaenda divaricata,wide-ranged,1890,1468,-0.22 ,NT,1290,-0.32 ,VU,1187,-0.37 ,VU
sp5791,Mussaenda divaricata var. mollis,wide-ranged,56,0,-1.00 ,EX,0,-1.00 ,EX,38,-0.32 ,VU
sp5792,Mussaenda elliptica,wide-ranged,104,63,-0.39 ,VU,85,-0.18 ,NT,538,4.17 ,LC
sp5793,Mussaenda elongata,wide-ranged,305,375,0.23 ,LC,323,0.06 ,LC,315,0.03 ,LC
sp5794,Mussaenda erosa,wide-ranged,1602,1844,0.15 ,LC,1908,0.19 ,LC,2014,0.26 ,LC
sp5795,Mussaenda esquirolii,wide-ranged,2798,2238,-0.20 ,NT,1929,-0.31 ,VU,1758,-0.37 ,VU
sp5796,Mussaenda hainanensis,wide-ranged,87,71,-0.18 ,NT,86,-0.01 ,NT,65,-0.25 ,NT
sp5797,Mussaenda henryi,wide-ranged,352,41,-0.88 ,CR,36,-0.90 ,CR,505,0.43 ,LC
sp5798,Mussaenda hirsutula,wide-ranged,1604,1332,-0.17 ,NT,971,-0.39 ,VU,1557,-0.03 ,NT
sp5799,Mussaenda hossei,wide-ranged,334,435,0.30 ,LC,371,0.11 ,LC,363,0.09 ,LC
sp5800,Mussaenda inflata,narrow-ranged,141,406,1.88 ,LC,394,1.79 ,LC,531,2.77 ,LC
sp5801,Mussaenda kwangsiensis,wide-ranged,388,244,-0.37 ,VU,302,-0.22 ,NT,440,0.13 ,LC
sp5802,Mussaenda kwangtungensis,wide-ranged,169,328,0.94 ,LC,317,0.88 ,LC,299,0.77 ,LC
sp5803,Mussaenda laxiflora,wide-ranged,309,400,0.29 ,LC,286,-0.07 ,NT,240,-0.22 ,NT
sp5804,Mussaenda lotungensis,narrow-ranged,56,83,0.48 ,LC,82,0.46 ,LC,109,0.95 ,LC
sp5805,Mussaenda macrophylla,wide-ranged,496,546,0.10 ,LC,555,0.12 ,LC,484,-0.02 ,NT
sp5806,Mussaenda membranifolia,wide-ranged,40,57,0.43 ,LC,46,0.15 ,LC,43,0.08 ,LC
sp5807,Mussaenda mollissima,wide-ranged,276,346,0.25 ,LC,338,0.22 ,LC,295,0.07 ,LC
sp5808,Mussaenda multinervis,wide-ranged,165,211,0.28 ,LC,196,0.19 ,LC,205,0.24 ,LC
sp5809,Mussaenda parviflora,wide-ranged,275,129,-0.53 ,EN,97,-0.65 ,EN,181,-0.34 ,VU
sp5810,Mussaenda pubescens,wide-ranged,2957,3648,0.23 ,LC,3512,0.19 ,LC,3577,0.21 ,LC
sp5811,Mussaenda sessilifolia,wide-ranged,49,136,1.78 ,LC,127,1.59 ,LC,74,0.51 ,LC
sp5812,Mussaenda simpliciloba,wide-ranged,298,161,-0.46 ,VU,176,-0.41 ,VU,237,-0.20 ,NT
sp5813,Mussaenda treutleri,wide-ranged,74,53,-0.28 ,NT,43,-0.42 ,VU,44,-0.41 ,VU
sp5814,Mycetia bracteata,wide-ranged,72,261,2.63 ,LC,260,2.61 ,LC,62,-0.14 ,NT
sp5815,Mycetia brevipes,narrow-ranged,57,548,8.61 ,LC,552,8.68 ,LC,238,3.18 ,LC
sp5816,Mycetia brevisepala,wide-ranged,187,229,0.22 ,LC,216,0.16 ,LC,238,0.27 ,LC
sp5817,Mycetia glandulosa,wide-ranged,204,248,0.22 ,LC,228,0.12 ,LC,204,0.00 ,LC
sp5818,Mycetia gracilis,wide-ranged,182,242,0.33 ,LC,229,0.26 ,LC,189,0.04 ,LC
sp5819,Mycetia hainanensis,narrow-ranged,63,92,0.46 ,LC,95,0.51 ,LC,119,0.89 ,LC
sp5820,Mycetia hirta,wide-ranged,821,1035,0.26 ,LC,992,0.21 ,LC,760,-0.07 ,NT
sp5821,Mycetia longiflora,wide-ranged,382,463,0.21 ,LC,423,0.11 ,LC,195,-0.49 ,VU
sp5822,Mycetia longifolia,wide-ranged,214,274,0.28 ,LC,276,0.29 ,LC,171,-0.20 ,NT
sp5823,Mycetia nepalensis,wide-ranged,46,57,0.24 ,LC,57,0.24 ,LC,38,-0.17 ,NT
sp5824,Mycetia sinensis,wide-ranged,1623,1496,-0.08 ,NT,1408,-0.13 ,NT,1338,-0.18 ,NT
sp5825,Mycetia yunnanica,wide-ranged,45,3,-0.93 ,CR,1,-0.98 ,CR,0,-1.00 ,EX
sp5826,Myrica adenophora,wide-ranged,996,653,-0.34 ,VU,665,-0.33 ,VU,1235,0.24 ,LC
sp5827,Myrica esculenta,wide-ranged,2550,2316,-0.09 ,NT,2248,-0.12 ,NT,1980,-0.22 ,NT
sp5828,Myrica nana,wide-ranged,1262,481,-0.62 ,EN,466,-0.63 ,EN,767,-0.39 ,VU
sp5829,Myrica rubra,wide-ranged,4075,3714,-0.09 ,NT,3582,-0.12 ,NT,3659,-0.10 ,NT
sp5830,Myricaria bracteata,wide-ranged,3834,4329,0.13 ,LC,4395,0.15 ,LC,4527,0.18 ,LC
sp5831,Myricaria elegans,wide-ranged,2406,2589,0.08 ,LC,2610,0.08 ,LC,2377,-0.01 ,NT
sp5832,Myricaria laxiflora,wide-ranged,79,47,-0.41 ,VU,28,-0.65 ,EN,13,-0.84 ,CR
sp5833,Myricaria paniculata,wide-ranged,2641,2754,0.04 ,LC,2738,0.04 ,LC,2845,0.08 ,LC
sp5834,Myricaria platyphylla,wide-ranged,841,822,-0.02 ,NT,733,-0.13 ,NT,561,-0.33 ,VU
sp5835,Myricaria prostrata,wide-ranged,3944,3490,-0.12 ,NT,3305,-0.16 ,NT,2729,-0.31 ,VU
sp5836,Myricaria pulcherrima,wide-ranged,1607,1654,0.03 ,LC,1552,-0.03 ,NT,1469,-0.09 ,NT
sp5837,Myricaria rosea,wide-ranged,1033,781,-0.24 ,NT,861,-0.17 ,NT,1097,0.06 ,LC
sp5838,Myricaria squamosa,wide-ranged,4776,4357,-0.09 ,NT,4171,-0.13 ,NT,3845,-0.19 ,NT
sp5839,Myrioneuron effusum,narrow-ranged,71,263,2.70 ,LC,262,2.69 ,LC,360,4.07 ,LC
sp5840,Myrioneuron nutans,wide-ranged,119,372,2.13 ,LC,358,2.01 ,LC,236,0.98 ,LC
sp5841,Myriopteron extensum,wide-ranged,608,765,0.26 ,LC,742,0.22 ,LC,692,0.14 ,LC
sp5842,Myristica yunnanensis,wide-ranged,84,343,3.08 ,LC,345,3.11 ,LC,267,2.18 ,LC
sp5843,Myrsine africana,wide-ranged,3307,2892,-0.13 ,NT,2607,-0.21 ,NT,2091,-0.37 ,VU
sp5844,Myrsine elliptica,wide-ranged,624,1008,0.62 ,LC,990,0.59 ,LC,982,0.57 ,LC
sp5845,Myrsine faberi,wide-ranged,702,565,-0.20 ,NT,448,-0.36 ,VU,529,-0.25 ,NT
sp5846,Myrsine kwangsiensis,wide-ranged,786,916,0.17 ,LC,892,0.13 ,LC,1083,0.38 ,LC
sp5847,Myrsine linearis,wide-ranged,770,261,-0.66 ,EN,269,-0.65 ,EN,769,0.00 ,NT
sp5848,Myrsine seguinii,wide-ranged,3636,2592,-0.29 ,NT,2168,-0.40 ,VU,2236,-0.39 ,VU
sp5849,Myrsine semiserrata,wide-ranged,2469,2281,-0.08 ,NT,2105,-0.15 ,NT,1800,-0.27 ,NT
sp5850,Myrsine stolonifera,wide-ranged,3467,3022,-0.13 ,NT,2628,-0.24 ,NT,2454,-0.29 ,NT
sp5851,Mytilaria laosensis,wide-ranged,751,87,-0.88 ,CR,67,-0.91 ,CR,489,-0.35 ,VU
sp5852,Myxopyrum pierrei,wide-ranged,51,38,-0.25 ,NT,47,-0.08 ,NT,48,-0.06 ,NT
sp5853,Myxopyrum smilacifolium,wide-ranged,42,28,-0.33 ,VU,26,-0.38 ,VU,23,-0.45 ,VU
sp5854,Nageia fleuryi,wide-ranged,56,56,0.00 ,LC,48,-0.14 ,NT,55,-0.02 ,NT
sp5855,Nageia nagi,wide-ranged,989,465,-0.53 ,EN,286,-0.71 ,EN,133,-0.87 ,CR
sp5856,Nageia wallichiana,wide-ranged,49,120,1.45 ,LC,111,1.27 ,LC,90,0.84 ,LC
sp5857,Naravelia pilulifera,wide-ranged,416,49,-0.88 ,CR,36,-0.91 ,CR,256,-0.38 ,VU
sp5858,Naravelia zeylanica,wide-ranged,37,93,1.51 ,LC,82,1.22 ,LC,73,0.97 ,LC
sp5859,Natsiatopsis thunbergiifolia,narrow-ranged,50,80,0.60 ,LC,79,0.58 ,LC,147,1.94 ,LC
sp5860,Natsiatum herpeticum,narrow-ranged,109,394,2.61 ,LC,383,2.51 ,LC,197,0.81 ,LC
sp5861,Nauclea officinalis,wide-ranged,958,861,-0.10 ,NT,864,-0.10 ,NT,615,-0.36 ,VU
sp5862,Nayariophyton zizyphifolium,wide-ranged,70,50,-0.29 ,NT,83,0.19 ,LC,62,-0.11 ,NT
sp5863,Neillia affinis,wide-ranged,1572,1038,-0.34 ,VU,876,-0.44 ,VU,880,-0.44 ,VU
sp5864,Neillia affinis var. pauciflora,wide-ranged,233,52,-0.78 ,EN,42,-0.82 ,CR,42,-0.82 ,CR
sp5865,Neillia breviracemosa,narrow-ranged,133,425,2.20 ,LC,413,2.11 ,LC,203,0.53 ,LC
sp5866,Neillia fugongensis,narrow-ranged,48,437,8.10 ,LC,438,8.13 ,LC,127,1.65 ,LC
sp5867,Neillia gracilis,wide-ranged,553,182,-0.67 ,EN,189,-0.66 ,EN,302,-0.45 ,VU
sp5868,Neillia jinggangshanensis,wide-ranged,114,49,-0.57 ,EN,35,-0.69 ,EN,28,-0.75 ,EN
sp5869,Neillia ribesioides,wide-ranged,1902,1916,0.01 ,LC,1818,-0.04 ,NT,1286,-0.32 ,VU
sp5870,Neillia rubiflora,wide-ranged,545,549,0.01 ,LC,497,-0.09 ,NT,478,-0.12 ,NT
sp5871,Neillia serratisepala,wide-ranged,744,600,-0.19 ,NT,503,-0.32 ,VU,307,-0.59 ,EN
sp5872,Neillia sinensis,wide-ranged,2900,1911,-0.34 ,VU,1672,-0.42 ,VU,1244,-0.57 ,EN
sp5873,Neillia sinensis var. caudata,wide-ranged,40,3,-0.93 ,CR,1,-0.98 ,CR,63,0.58 ,LC
sp5874,Neillia sparsiflora,wide-ranged,79,4,-0.95 ,CR,6,-0.92 ,CR,49,-0.38 ,VU
sp5875,Neillia thibetica,wide-ranged,715,807,0.13 ,LC,740,0.03 ,LC,594,-0.17 ,NT
sp5876,Neillia thyrsiflora,wide-ranged,1228,1265,0.03 ,LC,1205,-0.02 ,NT,819,-0.33 ,VU
sp5877,Neillia thyrsiflora var. tunkinensis,wide-ranged,141,0,-1.00 ,EX,0,-1.00 ,EX,100,-0.29 ,NT
sp5878,Neocinnamomum caudatum,wide-ranged,814,689,-0.15 ,NT,649,-0.20 ,NT,412,-0.49 ,VU
sp5879,Neocinnamomum delavayi,wide-ranged,1197,995,-0.17 ,NT,929,-0.22 ,NT,971,-0.19 ,NT
sp5880,Neocinnamomum fargesii,wide-ranged,418,365,-0.13 ,NT,238,-0.43 ,VU,88,-0.79 ,EN
sp5881,Neocinnamomum lecomtei,wide-ranged,289,68,-0.76 ,EN,74,-0.74 ,EN,441,0.53 ,LC
sp5882,Neocinnamomum mekongense,wide-ranged,125,109,-0.13 ,NT,97,-0.22 ,NT,74,-0.41 ,VU
sp5883,Neohymenopogon oligocarpus,narrow-ranged,182,219,0.20 ,LC,194,0.07 ,LC,326,0.79 ,LC
sp5884,Neohymenopogon parasiticus,wide-ranged,816,755,-0.07 ,NT,744,-0.09 ,NT,786,-0.04 ,NT
sp5885,Neolamarckia cadamba,wide-ranged,447,458,0.02 ,LC,452,0.01 ,LC,478,0.07 ,LC
sp5886,Neolitsea aciculata,narrow-ranged,48,46,-0.04 ,NT,43,-0.10 ,NT,37,-0.23 ,NT
sp5887,Neolitsea acuminatissima,wide-ranged,33,51,0.55 ,LC,44,0.33 ,LC,50,0.52 ,LC
sp5888,Neolitsea alongensis,wide-ranged,79,167,1.11 ,LC,163,1.06 ,LC,68,-0.14 ,NT
sp5889,Neolitsea aurata,wide-ranged,3057,2636,-0.14 ,NT,2290,-0.25 ,NT,2015,-0.34 ,VU
sp5890,Neolitsea aurata var. chekiangensis,wide-ranged,875,655,-0.25 ,NT,463,-0.47 ,VU,235,-0.73 ,EN
sp5891,Neolitsea aurata var. glauca,wide-ranged,66,4,-0.94 ,CR,5,-0.92 ,CR,0,-1.00 ,EX
sp5892,Neolitsea aurata var. paraciculata,wide-ranged,1406,847,-0.40 ,VU,480,-0.66 ,EN,164,-0.88 ,CR
sp5893,Neolitsea aurata var. undulatula,wide-ranged,358,533,0.49 ,LC,467,0.30 ,LC,349,-0.03 ,NT
sp5894,Neolitsea brevipes,wide-ranged,658,368,-0.44 ,VU,254,-0.61 ,EN,208,-0.68 ,EN
sp5895,Neolitsea buisanensis,wide-ranged,70,53,-0.24 ,NT,54,-0.23 ,NT,155,1.21 ,LC
sp5896,Neolitsea cambodiana,wide-ranged,1882,1948,0.04 ,LC,1737,-0.08 ,NT,1624,-0.14 ,NT
sp5897,Neolitsea cambodiana var. glabra,wide-ranged,824,1079,0.31 ,LC,1038,0.26 ,LC,588,-0.29 ,NT
sp5898,Neolitsea chrysotricha,narrow-ranged,49,5,-0.90 ,CR,2,-0.96 ,CR,1,-0.98 ,CR
sp5899,Neolitsea chuii,wide-ranged,1734,1790,0.03 ,LC,1491,-0.14 ,NT,1166,-0.33 ,VU
sp5900,Neolitsea confertifolia,wide-ranged,2503,1706,-0.32 ,VU,1496,-0.40 ,VU,1053,-0.58 ,EN
sp5901,Neolitsea daibuensis,narrow-ranged,52,63,0.21 ,LC,63,0.21 ,LC,63,0.21 ,LC
sp5902,Neolitsea ellipsoidea,wide-ranged,198,21,-0.89 ,CR,12,-0.94 ,CR,14,-0.93 ,CR
sp5903,Neolitsea hainanensis,wide-ranged,112,33,-0.71 ,EN,39,-0.65 ,EN,230,1.05 ,LC
sp5904,Neolitsea hiiranensis,narrow-ranged,13,16,0.23 ,LC,16,0.23 ,LC,17,0.31 ,LC
sp5905,Neolitsea homilantha,wide-ranged,1171,731,-0.38 ,VU,686,-0.41 ,VU,840,-0.28 ,NT
sp5906,Neolitsea howii,wide-ranged,52,50,-0.04 ,NT,53,0.02 ,LC,48,-0.08 ,NT
sp5907,Neolitsea hsiangkweiensis,wide-ranged,384,40,-0.90 ,CR,16,-0.96 ,CR,27,-0.93 ,CR
sp5908,Neolitsea impressa,wide-ranged,248,165,-0.33 ,VU,218,-0.12 ,NT,165,-0.33 ,VU
sp5909,Neolitsea konishii,wide-ranged,44,46,0.05 ,LC,40,-0.09 ,NT,39,-0.11 ,NT
sp5910,Neolitsea kwangsiensis,wide-ranged,319,91,-0.71 ,EN,79,-0.75 ,EN,275,-0.14 ,NT
sp5911,Neolitsea levinei,wide-ranged,2924,2746,-0.06 ,NT,2473,-0.15 ,NT,2052,-0.30 ,NT
sp5912,Neolitsea longipedicellata,narrow-ranged,241,1204,4.00 ,LC,1193,3.95 ,LC,785,2.26 ,LC
sp5913,Neolitsea lunglingensis,wide-ranged,25,0,-1.00 ,EX,0,-1.00 ,EX,0,-1.00 ,EX
sp5914,Neolitsea menglaensis,narrow-ranged,38,54,0.42 ,LC,57,0.50 ,LC,110,1.89 ,LC
sp5915,Neolitsea oblongifolia,narrow-ranged,54,394,6.30 ,LC,399,6.39 ,LC,392,6.26 ,LC
sp5916,Neolitsea obtusifolia,narrow-ranged,91,190,1.09 ,LC,190,1.09 ,LC,192,1.11 ,LC
sp5917,Neolitsea ovatifolia,wide-ranged,846,517,-0.39 ,VU,441,-0.48 ,VU,609,-0.28 ,NT
sp5918,Neolitsea pallens,wide-ranged,107,159,0.49 ,LC,155,0.45 ,LC,76,-0.29 ,NT
sp5919,Neolitsea parvigemma,wide-ranged,43,54,0.26 ,LC,51,0.19 ,LC,51,0.19 ,LC
sp5920,Neolitsea phanerophlebia,wide-ranged,1227,1495,0.22 ,LC,1287,0.05 ,LC,897,-0.27 ,NT
sp5921,Neolitsea pingbienensis,narrow-ranged,178,63,-0.65 ,EN,37,-0.79 ,EN,219,0.23 ,LC
sp5922,Neolitsea pinninervis,wide-ranged,713,693,-0.03 ,NT,464,-0.35 ,VU,145,-0.80 ,EN
sp5923,Neolitsea polycarpa,wide-ranged,48,0,-1.00 ,EX,0,-1.00 ,EX,116,1.42 ,LC
sp5924,Neolitsea pulchella,wide-ranged,1253,1024,-0.18 ,NT,804,-0.36 ,VU,772,-0.38 ,VU
sp5925,Neolitsea purpurascens,narrow-ranged,408,935,1.29 ,LC,881,1.16 ,LC,1011,1.48 ,LC
sp5926,Neolitsea sericea,narrow-ranged,23,10,-0.57 ,EN,10,-0.57 ,EN,8,-0.65 ,EN
sp5927,Neolitsea shingningensis,wide-ranged,186,12,-0.94 ,CR,8,-0.96 ,CR,2,-0.99 ,CR
sp5928,Neolitsea sutchuanensis,wide-ranged,931,700,-0.25 ,NT,524,-0.44 ,VU,283,-0.70 ,EN
sp5929,Neolitsea tomentosa,narrow-ranged,338,580,0.72 ,LC,524,0.55 ,LC,408,0.21 ,LC
sp5930,Neolitsea undulatifolia,wide-ranged,70,0,-1.00 ,EX,0,-1.00 ,EX,43,-0.39 ,VU
sp5931,Neolitsea variabillima,wide-ranged,28,39,0.39 ,LC,31,0.11 ,LC,37,0.32 ,LC
sp5932,Neolitsea velutina,wide-ranged,176,17,-0.90 ,CR,14,-0.92 ,CR,322,0.83 ,LC
sp5933,Neolitsea villosa,narrow-ranged,37,51,0.38 ,LC,50,0.35 ,LC,39,0.05 ,LC
sp5934,Neolitsea wushanica,wide-ranged,1663,1097,-0.34 ,VU,923,-0.44 ,VU,383,-0.77 ,EN
sp5935,Neolitsea zeylanica,wide-ranged,301,0,-1.00 ,EX,1,-1.00 ,EX,6,-0.98 ,CR
sp5936,Neomicrocalamus prainii,wide-ranged,126,127,0.01 ,LC,122,-0.03 ,NT,51,-0.60 ,EN
sp5937,Neomicrocalamus yunnanensis,wide-ranged,28,0,-1.00 ,EX,0,-1.00 ,EX,76,1.71 ,LC
sp5938,Neonauclea griffithii,wide-ranged,266,340,0.28 ,LC,334,0.26 ,LC,316,0.19 ,LC
sp5939,Neonauclea truncata,wide-ranged,23,38,0.65 ,LC,35,0.52 ,LC,36,0.57 ,LC
sp5940,Neonauclea tsaiana,narrow-ranged,68,233,2.43 ,LC,232,2.41 ,LC,142,1.09 ,LC
sp5941,Neoshirakia atrobadiomaculata,wide-ranged,1408,984,-0.30 ,VU,773,-0.45 ,VU,803,-0.43 ,VU
sp5942,Neoshirakia japonica,wide-ranged,2477,1557,-0.37 ,VU,1396,-0.44 ,VU,1046,-0.58 ,EN
sp5943,Nephelium chryseum,wide-ranged,343,405,0.18 ,LC,361,0.05 ,LC,416,0.21 ,LC
sp5944,Nephelium topengii,wide-ranged,60,72,0.20 ,LC,94,0.57 ,LC,100,0.67 ,LC
sp5945,Neuropeltis racemosa,wide-ranged,91,92,0.01 ,LC,86,-0.05 ,NT,84,-0.08 ,NT
sp5946,Nitraria pamirica,wide-ranged,153,26,-0.83 ,CR,20,-0.87 ,CR,4,-0.97 ,CR
sp5947,Nitraria roborowskii,wide-ranged,5140,5640,0.10 ,LC,5904,0.15 ,LC,6129,0.19 ,LC
sp5948,Nitraria sibirica,wide-ranged,7463,7466,0.00 ,LC,7647,0.02 ,LC,8100,0.09 ,LC
sp5949,Nitraria sphaerocarpa,wide-ranged,4776,5147,0.08 ,LC,5337,0.12 ,LC,5502,0.15 ,LC
sp5950,Nitraria tangutorum,wide-ranged,3073,3513,0.14 ,LC,3607,0.17 ,LC,3650,0.19 ,LC
sp5951,Nothaphoebe cavaleriei,wide-ranged,565,280,-0.50 ,EN,187,-0.67 ,EN,120,-0.79 ,EN
sp5952,Nothaphoebe konishii,narrow-ranged,31,22,-0.29 ,NT,20,-0.35 ,VU,20,-0.35 ,VU
sp5953,Nothapodytes collina,wide-ranged,48,93,0.94 ,LC,86,0.79 ,LC,85,0.77 ,LC
sp5954,Nothapodytes nimmoniana,wide-ranged,80,2,-0.98 ,CR,1,-0.99 ,CR,101,0.26 ,LC
sp5955,Nothapodytes obscura,wide-ranged,251,80,-0.68 ,EN,76,-0.70 ,EN,669,1.67 ,LC
sp5956,Nothapodytes obtusifolia,narrow-ranged,56,105,0.88 ,LC,105,0.88 ,LC,111,0.98 ,LC
sp5957,Nothapodytes pittosporoides,wide-ranged,1903,1861,-0.02 ,NT,1842,-0.03 ,NT,1812,-0.05 ,NT
sp5958,Nothapodytes tomentosa,wide-ranged,81,3,-0.96 ,CR,4,-0.95 ,CR,13,-0.84 ,CR
sp5959,Nouelia insignis,wide-ranged,803,221,-0.72 ,EN,273,-0.66 ,EN,851,0.06 ,LC
sp5960,Nyctocalos brunfelsiiflorum,wide-ranged,53,303,4.72 ,LC,314,4.92 ,LC,263,3.96 ,LC
sp5961,Nyctocalos pinnatum,narrow-ranged,225,591,1.63 ,LC,599,1.66 ,LC,638,1.84 ,LC
sp5962,Nyssa javanica,wide-ranged,670,640,-0.04 ,NT,648,-0.03 ,NT,739,0.10 ,LC
sp5963,Nyssa shangszeensis,wide-ranged,37,30,-0.19 ,NT,41,0.11 ,LC,69,0.86 ,LC
sp5964,Nyssa shweliensis,wide-ranged,106,34,-0.68 ,EN,31,-0.71 ,EN,12,-0.89 ,CR
sp5965,Nyssa sinensis,wide-ranged,3078,2060,-0.33 ,VU,1751,-0.43 ,VU,1767,-0.43 ,VU
sp5966,Nyssa wenshanensis,wide-ranged,39,0,-1.00 ,EX,0,-1.00 ,EX,59,0.51 ,LC
sp5967,Nyssa yunnanensis,wide-ranged,61,168,1.75 ,LC,153,1.51 ,LC,47,-0.23 ,NT
sp5968,Ochna integerrima,wide-ranged,344,262,-0.24 ,NT,227,-0.34 ,VU,230,-0.33 ,VU
sp5969,Ocimum sanctum,wide-ranged,719,299,-0.58 ,EN,298,-0.59 ,EN,441,-0.39 ,VU
sp5970,Ohwia caudata,wide-ranged,4323,4431,0.02 ,LC,4274,-0.01 ,NT,3804,-0.12 ,NT
sp5971,Olax austrosinensis,wide-ranged,212,224,0.06 ,LC,278,0.31 ,LC,568,1.68 ,LC
sp5972,Olax imbricata,wide-ranged,116,143,0.23 ,LC,221,0.91 ,LC,442,2.81 ,LC
sp5973,Olea brachiata,wide-ranged,60,57,-0.05 ,NT,58,-0.03 ,NT,55,-0.08 ,NT
