species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp248,Adhatoda vasica,wide-ranged,615,522,-0.15,NT,487,-0.21,NT,452,-0.27,NT
sp249,Adina pilulifera,wide-ranged,2778,3180,0.14,LC,3123,0.12,LC,3287,0.18,LC
sp250,Adina rubella,wide-ranged,3452,3456,0,LC,3210,-0.07,NT,2964,-0.14,NT
sp251,Adinandra bockiana,wide-ranged,2079,1630,-0.22,NT,1257,-0.4,VU,1123,-0.46,VU
sp252,Adinandra bockiana var. acutifolia,wide-ranged,2140,2176,0.02,LC,2006,-0.06,NT,1979,-0.08,NT
sp253,Adinandra elegans,narrow-ranged,228,678,1.97,LC,721,2.16,LC,883,2.87,LC
sp254,Adinandra formosana,wide-ranged,60,74,0.23,LC,72,0.2,LC,72,0.2,LC
sp255,Adinandra glischroloma,wide-ranged,1622,2060,0.27,LC,1880,0.16,LC,1947,0.2,LC
sp256,Adinandra glischroloma var. jubata,wide-ranged,120,119,-0.01,NT,103,-0.14,NT,85,-0.29,NT
sp257,Adinandra glischroloma var. macrosepala,wide-ranged,1155,1187,0.03,LC,982,-0.15,NT,735,-0.36,VU
sp258,Adinandra grandis,narrow-ranged,138,427,2.09,LC,404,1.93,LC,554,3.01,LC
sp259,Adinandra hainanensis,wide-ranged,181,23,-0.87,CR,26,-0.86,CR,293,0.62,LC
sp260,Adinandra hirta,wide-ranged,1453,2085,0.43,LC,1905,0.31,LC,1488,0.02,LC
sp261,Adinandra howii,narrow-ranged,43,56,0.3,LC,62,0.44,LC,133,2.09,LC
sp262,Adinandra lancipetala,wide-ranged,189,223,0.18,LC,348,0.84,LC,670,2.54,LC
sp263,Adinandra lasiostyla,narrow-ranged,50,733,13.66,LC,715,13.3,LC,328,5.56,LC
sp264,Adinandra megaphylla,wide-ranged,245,3,-0.99,CR,3,-0.99,CR,366,0.49,LC
sp265,Adinandra millettii,wide-ranged,2621,2682,0.02,LC,2460,-0.06,NT,2199,-0.16,NT
sp266,Adinandra nigroglandulosa,wide-ranged,43,2,-0.95,CR,1,-0.98,CR,90,1.09,LC
sp267,Adinandra nitida,wide-ranged,1013,935,-0.08,NT,749,-0.26,NT,557,-0.45,VU
sp268,Adinandra pingbianensis,narrow-ranged,93,180,0.94,LC,177,0.9,LC,466,4.01,LC
sp269,Aegle marmelos,wide-ranged,121,292,1.41,LC,275,1.27,LC,190,0.57,LC
sp270,Aeschynanthus acuminatissimus,wide-ranged,47,9,-0.81,CR,10,-0.79,EN,133,1.83,LC
sp271,Aeschynanthus acuminatus,wide-ranged,1606,1987,0.24,LC,1890,0.18,LC,1638,0.02,LC
sp272,Aeschynanthus angustioblongus,narrow-ranged,97,4908,49.6,LC,4861,49.11,LC,1583,15.32,LC
sp273,Aeschynanthus angustissimus,wide-ranged,95,126,0.33,LC,126,0.33,LC,69,-0.27,NT
sp274,Aeschynanthus austroyunnanensis,wide-ranged,568,838,0.48,LC,807,0.42,LC,605,0.07,LC
sp275,Aeschynanthus austroyunnanensis var. guangxiensis,wide-ranged,204,14,-0.93,CR,22,-0.89,CR,389,0.91,LC
sp276,Aeschynanthus bracteatus,wide-ranged,1061,1056,0,NT,983,-0.07,NT,651,-0.39,VU
sp277,Aeschynanthus buxifolius,wide-ranged,518,371,-0.28,NT,270,-0.48,VU,231,-0.55,EN
sp278,Aeschynanthus denticuliger,narrow-ranged,283,2466,7.71,LC,2514,7.88,LC,3082,9.89,LC
sp279,Aeschynanthus dolichanthus,wide-ranged,63,102,0.62,LC,101,0.6,LC,30,-0.52,EN
sp280,Aeschynanthus hookeri,wide-ranged,496,495,0,NT,428,-0.14,NT,214,-0.57,EN
sp281,Aeschynanthus humilis,wide-ranged,153,204,0.33,LC,171,0.12,LC,287,0.88,LC
sp282,Aeschynanthus lancilimbus,narrow-ranged,146,110,-0.25,NT,99,-0.32,VU,403,1.76,LC
sp283,Aeschynanthus lasianthus,narrow-ranged,168,60,-0.64,EN,66,-0.61,EN,114,-0.32,VU
sp284,Aeschynanthus lasiocalyx,wide-ranged,56,96,0.71,LC,96,0.71,LC,30,-0.46,VU
sp285,Aeschynanthus linearifolius,wide-ranged,368,297,-0.19,NT,241,-0.35,VU,197,-0.46,VU
sp286,Aeschynanthus lineatus,wide-ranged,323,218,-0.33,VU,167,-0.48,VU,101,-0.69,EN
sp287,Aeschynanthus longicaulis,wide-ranged,92,276,2,LC,267,1.9,LC,136,0.48,LC
sp288,Aeschynanthus medogensis,wide-ranged,94,138,0.47,LC,144,0.53,LC,70,-0.26,NT
sp289,Aeschynanthus mengxingensis,wide-ranged,39,93,1.38,LC,86,1.21,LC,86,1.21,LC
sp290,Aeschynanthus mimetes,wide-ranged,492,652,0.33,LC,575,0.17,LC,185,-0.62,EN
sp291,Aeschynanthus moningeriae,wide-ranged,42,8,-0.81,CR,6,-0.86,CR,31,-0.26,NT
sp292,Aeschynanthus pachytrichus,narrow-ranged,31,889,27.68,LC,903,28.13,LC,454,13.65,LC
sp293,Aeschynanthus planipetiolatus,wide-ranged,47,125,1.66,LC,111,1.36,LC,32,-0.32,VU
sp294,Aeschynanthus poilanei,narrow-ranged,100,1109,10.09,LC,1114,10.14,LC,1077,9.77,LC
sp295,Aeschynanthus sinolongicalyx,narrow-ranged,77,1075,12.96,LC,1067,12.86,LC,1357,16.62,LC
sp296,Aeschynanthus stenosepalus,wide-ranged,215,335,0.56,LC,339,0.58,LC,225,0.05,LC
sp297,Aeschynanthus superbus,wide-ranged,844,1013,0.2,LC,931,0.1,LC,564,-0.33,VU
sp298,Aeschynanthus tengchungensis,wide-ranged,46,26,-0.43,VU,22,-0.52,EN,18,-0.61,EN
sp299,Aeschynanthus wardii,wide-ranged,67,75,0.12,LC,81,0.21,LC,44,-0.34,VU
sp300,Aesculus assamica,wide-ranged,936,1230,0.31,LC,1245,0.33,LC,1175,0.26,LC
sp301,Aesculus chinensis,wide-ranged,1603,1188,-0.26,NT,1157,-0.28,NT,813,-0.49,VU
sp302,Aesculus chinensis var. wilsonii,wide-ranged,1745,729,-0.58,EN,530,-0.7,EN,254,-0.85,CR
sp303,Afgekia filipes,wide-ranged,560,629,0.12,LC,622,0.11,LC,535,-0.04,NT
sp304,Aganope latifolia,wide-ranged,169,44,-0.74,EN,61,-0.64,EN,728,3.31,LC
sp305,Aganope thyrsiflora,wide-ranged,343,362,0.06,LC,402,0.17,LC,742,1.16,LC
sp306,Aganosma cymosa,wide-ranged,361,456,0.26,LC,437,0.21,LC,413,0.14,LC
sp307,Aganosma marginata,wide-ranged,75,67,-0.11,NT,55,-0.27,NT,201,1.68,LC
sp308,Aganosma schlechteriana,wide-ranged,1201,1106,-0.08,NT,1124,-0.06,NT,1195,0,NT
sp309,Aganosma siamensis,wide-ranged,847,1055,0.25,LC,1021,0.21,LC,1030,0.22,LC
sp310,Agapetes aborensis,narrow-ranged,63,1529,23.27,LC,1494,22.71,LC,702,10.14,LC
sp311,Agapetes angulata,wide-ranged,84,150,0.79,LC,143,0.7,LC,41,-0.51,EN
sp312,Agapetes anonyma,wide-ranged,170,297,0.75,LC,308,0.81,LC,139,-0.18,NT
sp313,Agapetes brachypoda var. gracilis,narrow-ranged,124,2883,22.25,LC,2805,21.62,LC,1240,9,LC
sp314,Agapetes brandisiana,narrow-ranged,114,2104,17.46,LC,2135,17.73,LC,698,5.12,LC
sp315,Agapetes buxifolia,wide-ranged,47,119,1.53,LC,119,1.53,LC,110,1.34,LC
sp316,Agapetes camelliifolia,wide-ranged,110,176,0.6,LC,178,0.62,LC,90,-0.18,NT
sp317,Agapetes ciliata,wide-ranged,115,283,1.46,LC,270,1.35,LC,88,-0.23,NT
sp318,Agapetes discolor,wide-ranged,153,573,2.75,LC,585,2.82,LC,184,0.2,LC
sp319,Agapetes epacridea,wide-ranged,179,1322,6.39,LC,1441,7.05,LC,751,3.2,LC
sp320,Agapetes flava,wide-ranged,154,336,1.18,LC,330,1.14,LC,178,0.16,LC
sp321,Agapetes forrestii,wide-ranged,282,379,0.34,LC,365,0.29,LC,361,0.28,LC
sp322,Agapetes griffithii,wide-ranged,79,0,-1,EX,0,-1,EX,0,-1,EX
sp323,Agapetes hyalocheilos,wide-ranged,59,132,1.24,LC,138,1.34,LC,113,0.92,LC
sp324,Agapetes incurvata,wide-ranged,164,352,1.15,LC,353,1.15,LC,212,0.29,LC
sp325,Agapetes interdicta,wide-ranged,201,256,0.27,LC,218,0.08,LC,202,0,LC
sp326,Agapetes lacei,wide-ranged,352,634,0.8,LC,632,0.8,LC,509,0.45,LC
sp327,Agapetes lacei var. glaberrima,wide-ranged,97,50,-0.48,VU,41,-0.58,EN,75,-0.23,NT
sp328,Agapetes leiocarpa,wide-ranged,95,142,0.49,LC,123,0.29,LC,32,-0.66,EN
sp329,Agapetes leucocarpa,wide-ranged,102,141,0.38,LC,151,0.48,LC,72,-0.29,NT
sp330,Agapetes linearifolia,narrow-ranged,72,1637,21.74,LC,1567,20.76,LC,857,10.9,LC
sp331,Agapetes listeri,wide-ranged,78,113,0.45,LC,109,0.4,LC,77,-0.01,NT
sp332,Agapetes lobbii,wide-ranged,120,312,1.6,LC,294,1.45,LC,87,-0.28,NT
sp333,Agapetes macrophylla,wide-ranged,98,132,0.35,LC,131,0.34,LC,98,0,LC
sp334,Agapetes malipoensis,wide-ranged,37,1,-0.97,CR,0,-1,EX,67,0.81,LC
sp335,Agapetes mannii,wide-ranged,1122,881,-0.21,NT,800,-0.29,NT,745,-0.34,VU
sp336,Agapetes marginata,wide-ranged,105,398,2.79,LC,371,2.53,LC,130,0.24,LC
sp337,Agapetes medogensis,wide-ranged,106,162,0.53,LC,155,0.46,LC,64,-0.4,VU
sp338,Agapetes megacarpa,wide-ranged,118,54,-0.54,EN,42,-0.64,EN,47,-0.6,EN
sp339,Agapetes miniata,wide-ranged,28,0,-1,EX,0,-1,EX,0,-1,EX
sp340,Agapetes miranda,wide-ranged,73,313,3.29,LC,338,3.63,LC,158,1.16,LC
sp341,Agapetes mitrarioides,wide-ranged,96,21,-0.78,EN,10,-0.9,CR,2,-0.98,CR
sp342,Agapetes neriifolia,narrow-ranged,108,1346,11.46,LC,1406,12.02,LC,908,7.41,LC
sp343,Agapetes nutans,narrow-ranged,61,14,-0.77,EN,12,-0.8,CR,33,-0.46,VU
sp344,Agapetes oblonga,wide-ranged,360,456,0.27,LC,411,0.14,LC,258,-0.28,NT
sp345,Agapetes obovata,wide-ranged,31,4,-0.87,CR,6,-0.81,CR,54,0.74,LC
sp346,Agapetes pensilis,wide-ranged,219,263,0.2,LC,248,0.13,LC,223,0.02,LC
sp347,Agapetes pilifera,narrow-ranged,79,108,0.37,LC,92,0.16,LC,125,0.58,LC
sp348,Agapetes praeclara,wide-ranged,208,1453,5.99,LC,1585,6.62,LC,972,3.67,LC
sp349,Agapetes praestigiosa,wide-ranged,80,264,2.3,LC,283,2.54,LC,126,0.58,LC
sp350,Agapetes pseudogriffithii,narrow-ranged,58,4013,68.19,LC,3950,67.1,LC,1186,19.45,LC
sp351,Agapetes pubiflora,wide-ranged,105,129,0.23,LC,123,0.17,LC,93,-0.11,NT
sp352,Agapetes pyrolifolia,wide-ranged,240,340,0.42,LC,316,0.32,LC,245,0.02,LC
sp353,Agapetes refracta,wide-ranged,98,546,4.57,LC,579,4.91,LC,240,1.45,LC
sp354,Agapetes rubrobracteata,wide-ranged,507,433,-0.15,NT,342,-0.33,VU,422,-0.17,NT
sp355,Agapetes salicifolia,narrow-ranged,86,139,0.62,LC,129,0.5,LC,150,0.74,LC
sp356,Agelaea trinervis,narrow-ranged,72,1415,18.65,LC,1456,19.22,LC,1704,22.67,LC
sp357,Aglaia elaeagnoidea,wide-ranged,670,768,0.15,LC,687,0.03,LC,817,0.22,LC
sp358,Aglaia lawii,wide-ranged,1466,1784,0.22,LC,1762,0.2,LC,1566,0.07,LC
sp359,Aglaia odorata,wide-ranged,980,1255,0.28,LC,1312,0.34,LC,1572,0.6,LC
sp360,Aglaia perviridis,wide-ranged,217,295,0.36,LC,282,0.3,LC,232,0.07,LC
sp361,Aglaia rimosa,wide-ranged,25,43,0.72,LC,37,0.48,LC,42,0.68,LC
sp362,Aglaia spectabilis,wide-ranged,93,295,2.17,LC,271,1.91,LC,127,0.37,LC
sp363,Aglaia teysmanniana,narrow-ranged,87,1033,10.87,LC,1044,11,LC,1011,10.62,LC
sp364,Aidia canthioides,wide-ranged,2197,2245,0.02,LC,2134,-0.03,NT,2183,-0.01,NT
sp365,Aidia cochinchinensis,wide-ranged,3250,3233,-0.01,NT,2751,-0.15,NT,2097,-0.35,VU
sp366,Aidia oxyodonta,wide-ranged,398,484,0.22,LC,728,0.83,LC,1048,1.63,LC
sp367,Aidia pycnantha,wide-ranged,1132,88,-0.92,CR,52,-0.95,CR,497,-0.56,EN
sp368,Aidia salicifolia,wide-ranged,41,28,-0.32,VU,51,0.24,LC,168,3.1,LC
sp369,Aidia yunnanensis,wide-ranged,395,486,0.23,LC,419,0.06,LC,464,0.17,LC
sp370,Ailanthus altissima,wide-ranged,7315,6338,-0.13,NT,5975,-0.18,NT,4755,-0.35,VU
sp371,Ailanthus altissima var. sutchuenensis,wide-ranged,877,532,-0.39,VU,544,-0.38,VU,567,-0.35,VU
sp372,Ailanthus fordii,wide-ranged,94,127,0.35,LC,101,0.07,LC,46,-0.51,EN
sp373,Ailanthus giraldii,wide-ranged,442,625,0.41,LC,746,0.69,LC,718,0.62,LC
sp374,Ailanthus triphysa,wide-ranged,374,588,0.57,LC,541,0.45,LC,505,0.35,LC
sp375,Ailanthus vilmoriniana,wide-ranged,2363,2002,-0.15,NT,1903,-0.19,NT,1513,-0.36,VU
sp376,Ajania fruticulosa,wide-ranged,4940,5499,0.11,LC,5684,0.15,LC,5830,0.18,LC
sp377,Ajania nematoloba,wide-ranged,443,353,-0.2,NT,372,-0.16,NT,445,0,LC
sp378,Ajania nitida,narrow-ranged,293,3575,11.2,LC,3539,11.08,LC,2344,7,LC
sp379,Ajania nubigena,narrow-ranged,50,19,-0.62,EN,13,-0.74,EN,6,-0.88,CR
sp380,Ajania potaninii,wide-ranged,251,124,-0.51,EN,111,-0.56,EN,138,-0.45,VU
sp381,Ajania purpurea,wide-ranged,147,180,0.22,LC,185,0.26,LC,90,-0.39,VU
sp382,Ajania quercifolia,wide-ranged,114,39,-0.66,EN,55,-0.52,EN,30,-0.74,EN
sp383,Ajania ramosa,wide-ranged,948,814,-0.14,NT,731,-0.23,NT,147,-0.84,CR
sp384,Ajania salicifolia,wide-ranged,1106,1570,0.42,LC,1455,0.32,LC,1178,0.07,LC
sp385,Ajania scharnhorstii,wide-ranged,1306,970,-0.26,NT,878,-0.33,VU,695,-0.47,VU
sp386,Ajania tibetica,wide-ranged,1452,1092,-0.25,NT,1139,-0.22,NT,1160,-0.2,NT
sp387,Ajania variifolia,wide-ranged,315,180,-0.43,VU,120,-0.62,EN,62,-0.8,CR
sp388,Akebia chingshuiensis,narrow-ranged,50,59,0.18,LC,56,0.12,LC,51,0.02,LC
sp389,Akebia longeracemosa,wide-ranged,72,223,2.1,LC,135,0.88,LC,13,-0.82,CR
sp390,Akebia quinata,wide-ranged,2937,2415,-0.18,NT,2209,-0.25,NT,1399,-0.52,EN
sp391,Akebia trifoliata,wide-ranged,3697,2594,-0.3,NT,2403,-0.35,VU,2376,-0.36,VU
sp392,Akebia trifoliata ssp. australis,wide-ranged,3870,3273,-0.15,NT,3039,-0.21,NT,2784,-0.28,NT
sp393,Alangium alpinum,wide-ranged,339,632,0.86,LC,645,0.9,LC,467,0.38,LC
sp394,Alangium barbatum,wide-ranged,344,562,0.63,LC,460,0.34,LC,436,0.27,LC
sp395,Alangium chinense,wide-ranged,6127,6173,0.01,LC,6088,-0.01,NT,5808,-0.05,NT
sp396,Alangium chinense ssp. pauciflorum,wide-ranged,1174,790,-0.33,VU,616,-0.48,VU,335,-0.71,EN
sp397,Alangium chinense ssp. strigosum,wide-ranged,2031,1105,-0.46,VU,773,-0.62,EN,519,-0.74,EN
sp398,Alangium chinense ssp. triangulare,wide-ranged,665,83,-0.88,CR,65,-0.9,CR,55,-0.92,CR
sp399,Alangium faberi,wide-ranged,3282,3288,0,LC,3191,-0.03,NT,3260,-0.01,NT
sp400,Alangium faberi var. heterophyllum,wide-ranged,707,555,-0.21,NT,396,-0.44,VU,151,-0.79,EN
sp401,Alangium faberi var. perforatum,wide-ranged,355,234,-0.34,VU,138,-0.61,EN,41,-0.88,CR
sp402,Alangium faberi var. platyphyllum,wide-ranged,823,343,-0.58,EN,393,-0.52,EN,1030,0.25,LC
sp403,Alangium kurzii,wide-ranged,3387,2585,-0.24,NT,2059,-0.39,VU,1632,-0.52,EN
sp404,Alangium kurzii var. handelii,wide-ranged,1985,1101,-0.45,VU,682,-0.66,EN,463,-0.77,EN
sp405,Alangium kwangsiense,wide-ranged,875,351,-0.6,EN,189,-0.78,EN,193,-0.78,EN
sp406,Alangium platanifolium var. trilobum,wide-ranged,4583,4486,-0.02,NT,4438,-0.03,NT,3457,-0.25,NT
sp407,Alangium salviifolium,wide-ranged,138,171,0.24,LC,202,0.46,LC,581,3.21,LC
sp408,Alangium yunnanense,wide-ranged,84,57,-0.32,VU,47,-0.44,VU,14,-0.83,CR
sp409,Albertisia laurifolia,wide-ranged,186,76,-0.59,EN,97,-0.48,VU,331,0.78,LC
sp410,Albizia attopeuensis,narrow-ranged,57,1590,26.89,LC,1713,29.05,LC,1965,33.47,LC
sp411,Albizia chinensis,wide-ranged,2772,2877,0.04,LC,2814,0.02,LC,2724,-0.02,NT
sp412,Albizia corniculata,wide-ranged,1220,858,-0.3,NT,803,-0.34,VU,1402,0.15,LC
sp413,Albizia crassiramea,wide-ranged,324,558,0.72,LC,483,0.49,LC,532,0.64,LC
sp414,Albizia garrettii,wide-ranged,434,309,-0.29,NT,250,-0.42,VU,175,-0.6,EN
sp415,Albizia julibrissin,wide-ranged,6661,7406,0.11,LC,7388,0.11,LC,7316,0.1,LC
sp416,Albizia kalkora,wide-ranged,4856,5081,0.05,LC,4977,0.02,LC,4728,-0.03,NT
sp417,Albizia lucidior,wide-ranged,1185,1440,0.22,LC,1378,0.16,LC,1222,0.03,LC
sp418,Albizia mollis,wide-ranged,1082,387,-0.64,EN,401,-0.63,EN,763,-0.29,NT
sp419,Albizia odoratissima,wide-ranged,2336,2682,0.15,LC,2586,0.11,LC,2202,-0.06,NT
sp420,Albizia procera,wide-ranged,312,416,0.33,LC,421,0.35,LC,469,0.5,LC
sp421,Albizia sherriffii,wide-ranged,154,213,0.38,LC,196,0.27,LC,163,0.06,LC
sp422,Alchornea davidii,wide-ranged,2845,1730,-0.39,VU,1320,-0.54,EN,806,-0.72,EN
sp423,Alchornea hunanensis,wide-ranged,256,27,-0.89,CR,18,-0.93,CR,7,-0.97,CR
sp424,Alchornea rugosa,wide-ranged,1048,542,-0.48,VU,598,-0.43,VU,1743,0.66,LC
sp425,Alchornea rugosa var. pubescens,wide-ranged,183,133,-0.27,NT,170,-0.07,NT,785,3.29,LC
sp426,Alchornea tiliifolia,wide-ranged,1208,1572,0.3,LC,1445,0.2,LC,1275,0.06,LC
sp427,Alchornea trewioides,wide-ranged,2489,3004,0.21,LC,2828,0.14,LC,3222,0.29,LC
sp428,Alchornea trewioides var. sinica,wide-ranged,131,0,-1,EX,0,-1,EX,183,0.4,LC
sp429,Alcimandra cathcartii,wide-ranged,899,949,0.06,LC,809,-0.1,NT,386,-0.57,EN
sp430,Aleurites moluccana,wide-ranged,864,814,-0.06,NT,795,-0.08,NT,806,-0.07,NT
sp431,Alhagi sparsifolia,wide-ranged,1063,383,-0.64,EN,260,-0.76,EN,102,-0.9,CR
sp432,Alleizettella leucocarpa,wide-ranged,635,670,0.06,LC,592,-0.07,NT,571,-0.1,NT
sp433,Allomorphia balansae,wide-ranged,519,113,-0.78,EN,121,-0.77,EN,505,-0.03,NT
sp434,Allomorphia baviensis,wide-ranged,235,398,0.69,LC,331,0.41,LC,367,0.56,LC
sp435,Allomorphia urophylla,wide-ranged,343,12,-0.97,CR,13,-0.96,CR,312,-0.09,NT
sp436,Allophylus caudatus,wide-ranged,75,14,-0.81,CR,14,-0.81,CR,107,0.43,LC
sp437,Allophylus chartaceus,narrow-ranged,194,1682,7.67,LC,1684,7.68,LC,862,3.44,LC
sp438,Allophylus cobbe var. velutinus,wide-ranged,65,514,6.91,LC,565,7.69,LC,995,14.31,LC
sp439,Allophylus dimorphus,narrow-ranged,23,1030,43.78,LC,1064,45.26,LC,835,35.3,LC
sp440,Allophylus hirsutus,wide-ranged,52,119,1.29,LC,110,1.12,LC,95,0.83,LC
sp441,Allophylus longipes,wide-ranged,433,514,0.19,LC,456,0.05,LC,374,-0.14,NT
sp442,Allophylus viridis,wide-ranged,63,44,-0.3,VU,64,0.02,LC,70,0.11,LC
sp443,Alniphyllum eberhardtii,wide-ranged,198,44,-0.78,EN,59,-0.7,EN,481,1.43,LC
sp444,Alniphyllum fortunei,wide-ranged,3815,3922,0.03,LC,3824,0,LC,3795,-0.01,NT
sp445,Alnus cremastogyne,wide-ranged,1801,1442,-0.2,NT,1212,-0.33,VU,596,-0.67,EN
sp446,Alnus ferdinandi-coburgii,wide-ranged,856,314,-0.63,EN,282,-0.67,EN,527,-0.38,VU
sp447,Alnus formosana,wide-ranged,49,89,0.82,LC,85,0.73,LC,90,0.84,LC
sp448,Alnus henryi,wide-ranged,34,41,0.21,LC,38,0.12,LC,45,0.32,LC
sp449,Alnus hirsuta,wide-ranged,1278,1181,-0.08,NT,1184,-0.07,NT,884,-0.31,VU
sp450,Alnus japonica,wide-ranged,805,437,-0.46,VU,389,-0.52,EN,262,-0.67,EN
sp451,Alnus lanata,narrow-ranged,653,574,-0.12,NT,575,-0.12,NT,410,-0.37,VU
sp452,Alnus mandshurica,wide-ranged,1382,1234,-0.11,NT,1208,-0.13,NT,857,-0.38,VU
sp453,Alnus nepalensis,wide-ranged,2298,2294,0,NT,2232,-0.03,NT,2059,-0.1,NT
sp454,Alnus trabeculosa,wide-ranged,2226,1655,-0.26,NT,1241,-0.44,VU,716,-0.68,EN
sp455,Alphitonia incana,wide-ranged,50,35,-0.3,VU,48,-0.04,NT,59,0.18,LC
sp456,Alphonsea boniana,wide-ranged,69,252,2.65,LC,212,2.07,LC,181,1.62,LC
sp457,Alphonsea mollis,wide-ranged,94,310,2.3,LC,274,1.91,LC,165,0.76,LC
sp458,Alphonsea monogyna,wide-ranged,489,826,0.69,LC,828,0.69,LC,744,0.52,LC
sp459,Alphonsea tsangyuanensis,wide-ranged,217,310,0.43,LC,286,0.32,LC,304,0.4,LC
sp460,Alseodaphne andersonii,wide-ranged,507,598,0.18,LC,598,0.18,LC,513,0.01,LC
sp461,Alseodaphne hainanensis,narrow-ranged,139,976,6.02,LC,995,6.16,LC,1001,6.2,LC
sp462,Alseodaphne huanglianshanensis,narrow-ranged,127,937,6.38,LC,948,6.46,LC,737,4.8,LC
sp463,Alseodaphne petiolaris,wide-ranged,423,520,0.23,LC,499,0.18,LC,390,-0.08,NT
sp464,Alseodaphne rugosa,narrow-ranged,27,894,32.11,LC,898,32.26,LC,716,25.52,LC
sp465,Alseodaphne sichourensis,narrow-ranged,64,780,11.19,LC,808,11.63,LC,1045,15.33,LC
sp466,Alseodaphne yunnanensis,narrow-ranged,127,197,0.55,LC,177,0.39,LC,366,1.88,LC
sp467,Alsophila andersonii,wide-ranged,190,354,0.86,LC,387,1.04,LC,280,0.47,LC
sp468,Alsophila austro-yunnanensis,narrow-ranged,84,30,-0.64,EN,17,-0.8,EN,276,2.29,LC
sp469,Alsophila costularis,wide-ranged,760,977,0.29,LC,905,0.19,LC,515,-0.32,VU
sp470,Alsophila denticulata,wide-ranged,719,496,-0.31,VU,305,-0.58,EN,139,-0.81,CR
sp471,Alsophila gigantea,wide-ranged,905,1157,0.28,LC,1174,0.3,LC,976,0.08,LC
sp472,Alsophila khasyana,wide-ranged,306,424,0.39,LC,406,0.33,LC,180,-0.41,VU
sp473,Alsophila latebrosa,wide-ranged,44,2,-0.95,CR,2,-0.95,CR,83,0.89,LC
sp474,Alsophila loheri,narrow-ranged,40,118,1.95,LC,108,1.7,LC,282,6.05,LC
sp475,Alsophila metteniana,wide-ranged,1141,200,-0.82,CR,122,-0.89,CR,293,-0.74,EN
sp476,Alsophila podophylla,wide-ranged,987,623,-0.37,VU,589,-0.4,VU,1198,0.21,LC
sp477,Alsophila spinulosa,wide-ranged,2310,2288,-0.01,NT,2114,-0.08,NT,1977,-0.14,NT
sp478,Alstonia henryi,narrow-ranged,98,1854,17.92,LC,1846,17.84,LC,629,5.42,LC
sp479,Alstonia macrophylla,wide-ranged,83,151,0.82,LC,189,1.28,LC,496,4.98,LC
sp480,Alstonia mairei,wide-ranged,1015,717,-0.29,NT,675,-0.33,VU,751,-0.26,NT
sp481,Alstonia neriifolia,wide-ranged,101,209,1.07,LC,308,2.05,LC,540,4.35,LC
sp482,Alstonia rostrata,wide-ranged,115,191,0.66,LC,199,0.73,LC,325,1.83,LC
sp483,Alstonia rupestris,narrow-ranged,87,15,-0.83,CR,12,-0.86,CR,117,0.34,LC
sp484,Alstonia scholaris,wide-ranged,1028,1230,0.2,LC,1199,0.17,LC,1201,0.17,LC
sp485,Alstonia yunnanensis,wide-ranged,1544,1489,-0.04,NT,1424,-0.08,NT,1390,-0.1,NT
sp486,Altingia chinensis,wide-ranged,1824,1419,-0.22,NT,1107,-0.39,VU,1028,-0.44,VU
sp487,Altingia excelsa,wide-ranged,618,667,0.08,LC,627,0.01,LC,487,-0.21,NT
sp488,Altingia gracilipes,wide-ranged,974,721,-0.26,NT,533,-0.45,VU,331,-0.66,EN
sp489,Altingia multinervis,narrow-ranged,149,5305,34.6,LC,5366,35.01,LC,4728,30.73,LC
sp490,Altingia obovata,wide-ranged,28,19,-0.32,VU,30,0.07,LC,44,0.57,LC
sp491,Altingia siamensis,wide-ranged,354,155,-0.56,EN,93,-0.74,EN,89,-0.75,EN
sp492,Altingia tenuifolia,wide-ranged,398,354,-0.11,NT,253,-0.36,VU,211,-0.47,VU
sp493,Altingia yunnanensis,wide-ranged,444,499,0.12,LC,426,-0.04,NT,367,-0.17,NT
sp494,Alyxia fascicularis,wide-ranged,92,336,2.65,LC,332,2.61,LC,75,-0.18,NT
sp495,Alyxia insularis,narrow-ranged,36,232,5.44,LC,210,4.83,LC,102,1.83,LC
sp496,Alyxia levinei,wide-ranged,1180,586,-0.5,EN,572,-0.52,EN,1309,0.11,LC
sp497,Alyxia marginata,wide-ranged,223,476,1.13,LC,453,1.03,LC,215,-0.04,NT
sp498,Alyxia odorata,wide-ranged,2502,2321,-0.07,NT,2046,-0.18,NT,2344,-0.06,NT
sp499,Alyxia reinwardtii,narrow-ranged,283,512,0.81,LC,501,0.77,LC,1108,2.92,LC
sp500,Alyxia schlechteri,wide-ranged,836,35,-0.96,CR,35,-0.96,CR,500,-0.4,VU
sp501,Alyxia siamensis,wide-ranged,594,640,0.08,LC,586,-0.01,NT,665,0.12,LC
sp502,Alyxia sinensis,wide-ranged,1681,1381,-0.18,NT,1145,-0.32,VU,824,-0.51,EN
sp503,Alyxia villilimba,wide-ranged,108,0,-1,EX,0,-1,EX,209,0.94,LC
sp504,Amalocalyx microlobus,wide-ranged,147,287,0.95,LC,253,0.72,LC,227,0.54,LC
sp505,Amelanchier asiatica,wide-ranged,140,14,-0.9,CR,8,-0.94,CR,1,-0.99,CR
sp506,Amelanchier sinica,wide-ranged,1511,1386,-0.08,NT,1354,-0.1,NT,1019,-0.33,VU
