code,name,level
sp8135,Salix chaenomeloides var. glandulifolia,LC
sp8136,Salix characta,LC
sp8137,Salix cheilophila,LC
sp8138,Salix chekiangensis,VU
sp8139,Salix chienii,LC
sp8140,Salix chienii var. pubigera,LC
sp8141,Salix chikungensis,LC
sp8142,Salix chingiana,LC
sp8143,Salix cinerea,NT
sp8144,Salix clathrata,LC
sp8145,Salix coggygria,LC
sp8146,Salix contortiapiculata,LC
sp8147,Salix crenata,LC
sp8148,Salix cupularis,LC
sp8149,Salix cupularis var. acutifolia,NT
sp8150,Salix cyanolimnea,LC
sp8151,Salix daguanensis,LC
sp8152,Salix daliensis,LC
sp8153,Salix daltoniana,LC
sp8154,Salix dalungensis,LC
sp8155,Salix dasyclados,LC
sp8156,Salix delavayana,NT
sp8157,Salix delavayana var. pilososuturalis,LC
sp8158,Salix denticulata,LC
sp8159,Salix dibapha,DD
sp8160,Salix dissa,LC
sp8161,Salix dissa var. cereifolia,NT
sp8162,Salix divaricata var. metaformosa,CR
sp8163,Salix divergentistyla,LC
sp8164,Salix doii,LC
sp8165,Salix donggouxianica,EN
sp8166,Salix driophila,LC
sp8167,Salix dunnii,LC
sp8168,Salix eriocarpa,LC
sp8169,Salix erioclada,LC
sp8170,Salix eriostachya,LC
sp8171,Salix ernestii,LC
sp8172,Salix etosia,LC
sp8173,Salix fargesii,LC
sp8174,Salix fargesii var. kansuensis,LC
sp8175,Salix faxonianoides,LC
sp8176,Salix fedtschenkoi,EN
sp8177,Salix fengiana,LC
sp8178,Salix fengiana var. gymnocarpa,LC
sp8179,Salix flabellaris,LC
sp8180,Salix floccosa,LC
sp8181,Salix floderusii,LC
sp8182,Salix fulvopubescens,LC
sp8183,Salix gilashanica,LC
sp8184,Salix glareorum,LC
sp8185,Salix glauca,LC
sp8186,Salix gordejevii,LC
sp8187,Salix gracilior,LC
sp8188,Salix gracilistyla,LC
sp8189,Salix guebriantiana,LC
sp8190,Salix gyamdaensis,LC
sp8191,Salix gyirongensis,NT
sp8192,Salix haoana,LC
sp8193,Salix hastata,NT
sp8194,Salix heishuiensis,LC
sp8195,Salix heterochroma,LC
sp8196,Salix heteromera,LC
sp8197,Salix hirticaulis,VU
sp8198,Salix hsinganica,LC
sp8199,Salix humaensis,VU
sp8200,Salix hupehensis,DD
sp8201,Salix hylonoma,LC
sp8202,Salix hypoleuca,LC
sp8203,Salix hypoleuca var. platyphylla,LC
sp8204,Salix iliensis,NT
sp8205,Salix inamoena,LC
sp8206,Salix insignis,LC
sp8207,Salix integra,LC
sp8208,Salix jinchuanica,LC
sp8209,Salix jingdongensis,LC
sp8210,Salix jishiensis,NT
sp8211,Salix juparica,LC
sp8212,Salix juparica var. tibetica,NT
sp8213,Salix kamanica,LC
sp8214,Salix kangdingensis,LC
sp8215,Salix kangensis,LC
sp8216,Salix kangensis var. leiocarpa,EN
sp8217,Salix karelinii,LC
sp8218,Salix kirilowiana,LC
sp8219,Salix kochiana,LC
sp8220,Salix kongbanica,LC
sp8221,Salix koreensis,NT
sp8222,Salix koreensis var. brevistyla,LC
sp8223,Salix koreensis var. shandongensis,LC
sp8224,Salix kouytchensis,LC
sp8225,Salix kungmuensis,LC
sp8226,Salix kusanoi,EN
sp8227,Salix lamashanensis,LC
sp8228,Salix lanifera,LC
sp8229,Salix leveilleana,LC
sp8230,Salix lindleyana,LC
sp8231,Salix linearistipularis,LC
sp8232,Salix liouana,LC
sp8233,Salix longiflora,LC
sp8234,Salix luctuosa,LC
sp8235,Salix ludingensis,LC
sp8236,Salix macroblasta,NT
sp8237,Salix maerkangensis,LC
sp8238,Salix magnifica,LC
sp8239,Salix magnifica var. ulotricha,LC
sp8240,Salix maizhokunggarensis,LC
sp8241,Salix matsudana,DD
sp8242,Salix matsudana var. pseudomatsudana,LC
sp8243,Salix maximowiczii,LC
sp8244,Salix mesnyi,LC
sp8245,Salix metaglauca,CR
sp8246,Salix michelsonii,LC
sp8247,Salix microphyta,LC
sp8248,Salix microstachya,VU
sp8249,Salix microstachya var. bordensis,LC
sp8250,Salix mictotricha,LC
sp8251,Salix minjiangensis,LC
sp8252,Salix morrisonicola,CR
sp8253,Salix moupinensis,LC
sp8254,Salix muliensis,LC
sp8255,Salix myrtillacea,LC
sp8256,Salix myrtilloides,LC
sp8257,Salix myrtilloides var. mandshurica,EN
sp8258,Salix nankingensis,CR
sp8259,Salix neoamnematchinensis,NT
sp8260,Salix neolapponum,EN
sp8261,Salix neowilsonii,EN
sp8262,Salix nipponica,DD
sp8263,Salix nipponica var. mengshanensis,NT
sp8264,Salix nujiangensis,LC
sp8265,Salix obscura,LC
sp8266,Salix occidentalisinensis,LC
sp8267,Salix ochetophylla,LC
sp8268,Salix okamotoana,VU
sp8269,Salix omeiensis,LC
sp8270,Salix opsimantha,LC
sp8271,Salix oreinoma,LC
sp8272,Salix oreophila,LC
sp8273,Salix oreophila var. secta,LC
sp8274,Salix oritrepha,LC
sp8275,Salix ovatomicrophylla,LC
sp8276,Salix paraflabellaris,LC
sp8277,Salix paraheterochroma,LC
sp8278,Salix paraphylicifolia,LC
sp8279,Salix paraplesia,LC
sp8280,Salix paraplesia var. subintegra,LC
sp8281,Salix paratetradenia,LC
sp8282,Salix parvidenticulata,DD
sp8283,Salix pella,LC
sp8284,Salix pentandra,LC
sp8285,Salix pentandra var. intermedia,NT
sp8286,Salix permollis,CR
sp8287,Salix phaidima,LC
sp8288,Salix phanera,LC
sp8289,Salix phanera var. weixiensis,LC
sp8290,Salix pierotii,LC
sp8291,Salix pilosomicrophylla,LC
sp8292,Salix pingliensis,VU
sp8293,Salix piptotricha,LC
sp8294,Salix plocotricha,LC
sp8295,Salix polyclona,LC
sp8296,Salix praticola,LC
sp8297,Salix psammophila,LC
sp8298,Salix pseudopermollis,VU
sp8299,Salix pseudospissa,LC
sp8300,Salix pseudotangii,VU
sp8301,Salix pseudowallichiana,LC
sp8302,Salix pseudowolohoensis,LC
sp8303,Salix psilostigma,LC
sp8304,Salix pycnostachya,LC
sp8305,Salix pyrolifolia,LC
sp8306,Salix qinghaiensis,LC
sp8307,Salix qinghaiensis var. microphylla,NT
sp8308,Salix qinlingica,LC
sp8309,Salix raddeana,LC
sp8310,Salix raddeana var. subglabra,LC
sp8311,Salix radinostachya,LC
sp8312,Salix radinostachya var. pseudophanera,LC
sp8313,Salix rectijulis,LC
sp8314,Salix rehderiana,LC
sp8315,Salix rehderiana var. dolia,LC
sp8316,Salix resecta,LC
sp8317,Salix resectoides,LC
sp8318,Salix rhododendrifolia,LC
sp8319,Salix rhoophila,LC
sp8320,Salix rockii,NT
sp8321,Salix rorida,LC
sp8322,Salix rorida var. roridiformis,LC
sp8323,Salix rosmarinifolia,LC
sp8324,Salix rosmarinifolia var. brachypoda,LC
sp8325,Salix rosmarinifolia var. tungbeiana,LC
sp8326,Salix rosthornii,LC
sp8327,Salix sachalinensis,LC
sp8328,Salix sajanensis,CR
sp8329,Salix salwinensis,LC
sp8330,Salix salwinensis var. longiamentifera,LC
sp8331,Salix saposhnikovii,CR
sp8332,Salix schwerinii,LC
sp8333,Salix sclerophylla,LC
sp8334,Salix sclerophylla var. obtusa,LC
sp8335,Salix sclerophylla var. tibetica,NT
sp8336,Salix sclerophylloides,LC
sp8337,Salix scopulicola,LC
sp8338,Salix sericocarpa,LC
sp8339,Salix serpyllum,LC
sp8340,Salix shandanensis,LC
sp8341,Salix shihtsuanensis,LC
sp8342,Salix shihtsuanensis var. globosa,LC
sp8343,Salix shihtsuanensis var. sessilis,LC
sp8344,Salix sikkimensis,LC
sp8345,Salix sinica,LC
sp8346,Salix sinica var. dentata,NT
sp8347,Salix sinica var. subsessilis,LC
sp8348,Salix sinopurpurea,LC
sp8349,Salix siuzevii,LC
sp8350,Salix songarica,LC
sp8351,Salix souliei,LC
sp8352,Salix spathulifolia,LC
sp8353,Salix sphaeronymphe,LC
sp8354,Salix spodiophylla,LC
sp8355,Salix sungkianica,DD
sp8356,Salix tagawana,VU
sp8357,Salix taishanensis,LC
sp8358,Salix taishanensis var. glabra,NT
sp8359,Salix taishanensis var. hebeinica,LC
sp8360,Salix taiwanalpina,LC
sp8361,Salix takasagoalpina,LC
sp8362,Salix tangii,DD
sp8363,Salix tangii var. angustifolia,NT
sp8364,Salix taoensis,LC
sp8365,Salix taoensis var. leiocarpa,LC
sp8366,Salix taoensis var. pedicellata,NT
sp8367,Salix taraikensis,LC
sp8368,Salix taraikensis var. oblanceolata,LC
sp8369,Salix tarbagataica,LC
sp8370,Salix tenella,DD
sp8371,Salix tenella var. trichadenia,LC
sp8372,Salix tengchongensis,EN
sp8373,Salix tenuijulis,DD
sp8374,Salix tetrasperma,LC
sp8375,Salix tianschanica,NT
sp8376,Salix triandroides,EN
sp8377,Salix trichocarpa,LC
sp8378,Salix turanica,LC
sp8379,Salix turczaninowii,NT
sp8380,Salix vaccinioides,LC
sp8381,Salix variegata,LC
sp8382,Salix vestita,EN
sp8383,Salix wallichiana,LC
sp8384,Salix wallichiana var. pachyclada,LC
sp8385,Salix wangiana,NT
sp8386,Salix warburgii,LC
sp8387,Salix weixiensis,EN
sp8388,Salix wilhelmsiana,LC
sp8389,Salix wilhelmsiana var. latifolia,LC
sp8390,Salix wilsonii,LC
sp8391,Salix wolohoensis,LC
sp8392,Salix wuxuhaiensis,LC
sp8393,Salix xiaoguangshanica,LC
sp8394,Salix xizangensis,LC
sp8395,Salix yanbianica,DD
sp8396,Salix yuhuangshanensis,EN
sp8397,Salix yumenensis,LC
sp8398,Salix zayulica,DD
sp8399,Salix zhegushanica,LC
sp8400,Salix zhouquensis,LC
sp8401,Salsola arbuscula,LC
sp8402,Salsola laricifolia,LC
sp8403,Salweenia wardii,EN
sp8404,Sambucus williamsii,LC
sp8405,Sapindus delavayi,LC
sp8406,Sapindus rarak,LC
sp8407,Sapindus rarak var. velutinus,LC
sp8408,Sapindus saponaria,LC
sp8409,Sapindus tomentosus,LC
sp8410,Saprosma crassipes,LC
sp8411,Saprosma henryi,EN
sp8412,Saprosma merrillii,NT
sp8413,Saprosma ternatum,LC
sp8414,Saraca dives,VU
sp8415,Saraca griffithiana,EN
sp8416,Sarcandra glabra,LC
sp8417,Sarcandra glabra ssp. brachystachys,LC
sp8418,Sarcococca hookeriana,LC
sp8419,Sarcococca longifolia,EN
sp8420,Sarcococca longipetiolata,EN
sp8421,Sarcococca ruscifolia,LC
sp8422,Sarcococca wallichii,LC
sp8423,Sarcodum scandens,LC
sp8424,Sarcosperma arboreum,LC
sp8425,Sarcosperma griffithii,LC
sp8426,Sarcosperma kachinense,LC
sp8427,Sarcosperma kachinense var. simondii,LC
sp8428,Sarcosperma laurinum,LC
sp8429,Sargentodoxa cuneata,LC
sp8430,Sasa guangxiensis,LC
sp8431,Sasa hubeiensis,LC
sp8432,Sasa longiligulata,CR
sp8433,Sasa oblongula,DD
sp8434,Sasa qingyuanensis,LC
sp8435,Sasa sinica,NT
sp8436,Sasa tomentosa,VU
sp8437,Sassafras randaiense,LC
sp8438,Sassafras tzumu,LC
sp8439,Saurauia cerea,LC
sp8440,Saurauia erythrocarpa,NT
sp8441,Saurauia erythrocarpa var. grosseserrata,LC
sp8442,Saurauia griffithii,LC
sp8443,Saurauia griffithii var. annamica,VU
sp8444,Saurauia macrotricha,LC
sp8445,Saurauia miniata,VU
sp8446,Saurauia napaulensis,LC
sp8447,Saurauia polyneura,LC
sp8448,Saurauia polyneura var. paucinervis,LC
sp8449,Saurauia punduana,EN
sp8450,Saurauia rubricalyx,LC
sp8451,Saurauia sinohirsuta,LC
sp8452,Saurauia thyrsiflora,LC
sp8453,Saurauia tristyla,LC
sp8454,Saurauia yunnanensis,VU
sp8455,Sauropus bonii,LC
sp8456,Sauropus garrettii,LC
sp8457,Sauropus macranthus,LC
sp8458,Sauropus quadrangularis,NT
sp8459,Sauropus repandus,LC
sp8460,Sauropus reticulatus,LC
sp8461,Sauvagesia rhodoleuca,VU
sp8462,Scaevola sericea,LC
sp8463,Schefflera arboricola,LC
sp8464,Schefflera bodinieri,LC
sp8465,Schefflera brevipedicellata,LC
sp8466,Schefflera chapana,LC
sp8467,Schefflera chinensis,LC
sp8468,Schefflera delavayi,LC
sp8469,Schefflera elata,NT
sp8470,Schefflera elliptica,LC
sp8471,Schefflera fengii,LC
sp8472,Schefflera hainanensis,LC
sp8473,Schefflera heptaphylla,LC
sp8474,Schefflera hoi,LC
sp8475,Schefflera hypoleuca,LC
sp8476,Schefflera hypoleucoides,LC
sp8477,Schefflera insignis,LC
sp8478,Schefflera khasiana,LC
sp8479,Schefflera leucantha,LC
sp8480,Schefflera lociana,LC
sp8481,Schefflera macrophylla,LC
sp8482,Schefflera metcalfiana,LC
sp8483,Schefflera minutistellata,LC
sp8484,Schefflera multinervia,DD
sp8485,Schefflera napuoensis,NT
sp8486,Schefflera parvifoliolata,LC
sp8487,Schefflera pauciflora,LC
sp8488,Schefflera pes-avis,DD
sp8489,Schefflera petelotii,DD
sp8490,Schefflera rhododendrifolia,LC
sp8491,Schefflera shweliensis,LC
sp8492,Schefflera taiwaniana,LC
sp8493,Schefflera wardii,LC
sp8494,Schima argentea,LC
sp8495,Schima brevipedicellata,LC
sp8496,Schima khasiana,LC
sp8497,Schima multibracteata,NT
sp8498,Schima noronhae,LC
sp8499,Schima parviflora,LC
sp8500,Schima remotiserrata,LC
sp8501,Schima sericans,LC
sp8502,Schima sericans var. paracrenata,NT
sp8503,Schima sinensis,LC
sp8504,Schima superba,LC
sp8505,Schima villosa,VU
sp8506,Schima wallichii,LC
sp8507,Schisandra arisanensis,LC
sp8508,Schisandra arisanensis ssp. viridis,DD
sp8509,Schisandra bicolor,DD
sp8510,Schisandra chinensis,LC
sp8511,Schisandra glaucescens,DD
sp8512,Schisandra grandiflora,LC
sp8513,Schisandra henryi,DD
sp8514,Schisandra incarnata,DD
sp8515,Schisandra lancifolia,LC
sp8516,Schisandra micrantha,DD
sp8517,Schisandra neglecta,LC
sp8518,Schisandra plena,LC
sp8519,Schisandra propinqua,LC
sp8520,Schisandra pubescens,LC
sp8521,Schisandra pubinervis,DD
sp8522,Schisandra rubriflora,LC
sp8523,Schisandra sphaerandra,LC
sp8524,Schisandra sphenanthera,DD
sp8525,Schisandra tomentella,DD
sp8526,Schizomussaenda dehiscens,LC
sp8527,Schizophragma choufenianum,LC
sp8528,Schizophragma corylifolium,LC
sp8529,Schizophragma crassum,LC
sp8530,Schizophragma crassum var. hsitaoanum,LC
sp8531,Schizophragma elliptifolium,DD
sp8532,Schizophragma fauriei,DD
sp8533,Schizophragma hypoglaucum,LC
sp8534,Schizophragma integrifolium,LC
sp8535,Schizophragma integrifolium var. glaucescens,LC
sp8536,Schizophragma megalocarpum,LC
sp8537,Schizophragma molle,LC
sp8538,Schizostachyum chinense,NT
sp8539,Schizostachyum diffusum,LC
sp8540,Schizostachyum dumetorum,LC
sp8541,Schizostachyum dumetorum var. xinwuense,DD
sp8542,Schizostachyum funghomii,LC
sp8543,Schizostachyum hainanense,LC
sp8544,Schizostachyum jaculans,DD
sp8545,Schizostachyum pseudolima,LC
sp8546,Schoepfia chinensis,LC
sp8547,Schoepfia fragrans,LC
sp8548,Schoepfia jasminodora,LC
sp8549,Scleropyrum wallichianum,LC
sp8550,Scleropyrum wallichianum var. mekongense,LC
sp8551,Scolopia buxifolia,LC
sp8552,Scolopia oldhamii,LC
sp8553,Scolopia saeva,LC
sp8554,Scurrula buddleioides,EN
sp8555,Scurrula chingii,NT
sp8556,Scurrula chingii var. yunnanensis,LC
sp8557,Scurrula elata,DD
sp8558,Scurrula ferruginea,LC
sp8559,Scurrula notothixoides,LC
sp8560,Scurrula parasitica var. graciliflora,LC
sp8561,Scurrula pulverulenta,LC
sp8562,Scutia myrtina,LC
sp8563,Scyphiphora hydrophyllacea,LC
sp8564,Secamone bonii,LC
sp8565,Secamone elliptica,LC
sp8566,Secamone ferruginea,LC
sp8567,Secamone likiangensis,LC
sp8568,Secamone minutiflora,LC
sp8569,Secamone sinica,LC
sp8570,Securidaca inappendiculata,LC
sp8571,Securidaca yaoshanensis,LC
sp8572,Semecarpus cuneiformis,EN
sp8573,Semecarpus longifolius,NT
sp8574,Semecarpus microcarpus,VU
sp8575,Semecarpus reticulatus,LC
sp8576,Semiarundinaria densiflora,LC
sp8577,Semiarundinaria fastuosa,LC
sp8578,Semiliquidambar cathayensis,VU
sp8579,Semiliquidambar caudata,DD
sp8580,Semiliquidambar chingii,DD
sp8581,Senna alata,LC
sp8582,Senna occidentalis,LC
sp8583,Senna siamea,LC
sp8584,Sesbania grandiflora,LC
sp8585,Shibataea chiangshanensis,NT
sp8586,Shibataea chinensis,LC
sp8587,Shibataea hispida,DD
sp8588,Shibataea kumasaca,LC
sp8589,Shibataea lancifolia,LC
sp8590,Shibataea nanpingensis,LC
sp8591,Shibataea nanpingensis var. fujianica,DD
sp8592,Shibataea strigosa,LC
sp8593,Shorea assamica,EN
sp8594,Shorea robusta,NT
sp8595,Sibiraea angustata,LC
sp8596,Sibiraea laevigata,LC
sp8597,Sibiraea tomentosa,VU
sp8598,Sida alnifolia,LC
sp8599,Sida alnifolia var. microphylla,LC
sp8600,Sida chinensis,LC
sp8601,Sida orientalis,LC
sp8602,Sida subcordata,LC
sp8603,Sida yunnanensis,LC
sp8604,Silvianthus tonkinensis,LC
sp8605,Sindechites chinensis,LC
sp8606,Sindechites henryi,LC
sp8607,Sindora glabra,VU
sp8608,Sinoadina racemosa,LC
sp8609,Sinobambusa dushanensis,DD
sp8610,Sinobambusa farinosa,DD
sp8611,Sinobambusa henryi,LC
sp8612,Sinobambusa humilis,DD
sp8613,Sinobambusa intermedia,LC
sp8614,Sinobambusa nephroaurita,DD
sp8615,Sinobambusa rubroligula,LC
sp8616,Sinobambusa tootsik,LC
sp8617,Sinobambusa tootsik var. dentata,DD
sp8618,Sinobambusa tootsik var. laeta,DD
sp8619,Sinobambusa yixingensis,LC
sp8620,Sinofranchetia chinensis,LC
sp8621,Sinojackia dolichocarpa,EN
sp8622,Sinojackia henryi,DD
sp8623,Sinojackia rehderiana,EN
sp8624,Sinojackia xylocarpa,EN
sp8625,Sinomenium acutum,LC
sp8626,Sinosideroxylon pedunculatum,LC
sp8627,Sinosideroxylon pedunculatum var. pubifolium,NT
sp8628,Sinosideroxylon wightianum,LC
sp8629,Sinosideroxylon yunnanense,EN
sp8630,Sinowilsonia henryi,LC
sp8631,Sinowilsonia henryi var. glabrescens,VU
sp8632,Skimmia arborescens,LC
sp8633,Skimmia laureola,NT
sp8634,Skimmia melanocarpa,LC
sp8635,Skimmia reevesiana,LC
sp8636,Sladenia celastrifolia,LC
sp8637,Sloanea changii,NT
sp8638,Sloanea chingiana,VU
sp8639,Sloanea dasycarpa,LC
sp8640,Sloanea hainanensis,NT
sp8641,Sloanea hemsleyana,LC
sp8642,Sloanea integrifolia,EN
sp8643,Sloanea leptocarpa,LC
sp8644,Sloanea mollis,NT
sp8645,Sloanea sinensis,LC
sp8646,Sloanea sterculiacea,LC
sp8647,Sloanea sterculiacea var. assamica,VU
sp8648,Sloanea tomentosa,LC
sp8649,Smilax aberrans,LC
sp8650,Smilax arisanensis,LC
sp8651,Smilax aspericaulis,LC
sp8652,Smilax astrosperma,LC
sp8653,Smilax austrozhejiangensis,LC
sp8654,Smilax bapouensis,EN
sp8655,Smilax basilata,LC
sp8656,Smilax biumbellata,LC
sp8657,Smilax bracteata,LC
sp8658,Smilax chapaensis,LC
sp8659,Smilax chingii,LC
sp8660,Smilax cocculoides,LC
sp8661,Smilax corbularia,LC
sp8662,Smilax corbularia var. woodii,LC
sp8663,Smilax cyclophylla,LC
sp8664,Smilax darrisii,LC
sp8665,Smilax davidiana,LC
sp8666,Smilax densibarbata,LC
sp8667,Smilax discotis,LC
sp8668,Smilax elegantissima,LC
sp8669,Smilax elongatoumbellata,LC
sp8670,Smilax fooningensis,LC
sp8671,Smilax gagnepainii,LC
sp8672,Smilax glabra,LC
sp8673,Smilax glaucochina,LC
sp8674,Smilax griffithii,LC
sp8675,Smilax guiyangensis,LC
sp8676,Smilax hemsleyana,LC
sp8677,Smilax horridiramula,LC
sp8678,Smilax hypoglauca,LC
sp8679,Smilax jiankunii,DD
sp8680,Smilax kwangsiensis,LC
sp8681,Smilax kwangsiensis var. setulosa,LC
sp8682,Smilax lanceifolia,LC
sp8683,Smilax lanceifolia var. elongata,LC
sp8684,Smilax lanceifolia var. impressinervia,DD
sp8685,Smilax lebrunii,LC
sp8686,Smilax longebracteolata,LC
sp8687,Smilax luei,LC
sp8688,Smilax lunglingensis,DD
sp8689,Smilax lushuiensis,DD
sp8690,Smilax mairei,LC
sp8691,Smilax megacarpa,LC
sp8692,Smilax megalantha,LC
sp8693,Smilax menispermoidea,LC
sp8694,Smilax microphylla,LC
sp8695,Smilax munita,LC
sp8696,Smilax myrtillus,LC
sp8697,Smilax nana,EN
sp8698,Smilax nantoensis,VU
sp8699,Smilax nervomarginata,LC
sp8700,Smilax nervomarginata var. liukiuensis,LC
sp8701,Smilax nigrescens,LC
sp8702,Smilax outanscianensis,LC
sp8703,Smilax ovalifolia,LC
sp8704,Smilax perfoliata,LC
sp8705,Smilax pinfaensis,LC
sp8706,Smilax polycolea,LC
sp8707,Smilax pottingeri,DD
sp8708,Smilax quadrata,LC
sp8709,Smilax retroflexa,LC
sp8710,Smilax scobinicaulis,LC
sp8711,Smilax setiramula,LC
sp8712,Smilax sieboldii,LC
sp8713,Smilax stans,LC
sp8714,Smilax synandra,LC
sp8715,Smilax trachypoda,LC
sp8716,Smilax trinervula,LC
sp8717,Smilax tsinchengshanensis,LC
sp8718,Smilax vanchingshanensis,LC
sp8719,Smithia blanda,LC
sp8720,Solanum chrysotrichum,LC
sp8721,Solanum deflexicarpum,VU
sp8722,Solanum diphyllum,LC
sp8723,Solanum luzoniense,LC
sp8724,Solanum macaonense,LC
sp8725,Solanum nienkui,LC
sp8726,Solanum pittosporifolium,LC
sp8727,Solanum procumbens,LC
sp8728,Solanum spirale,LC
sp8729,Solanum violaceum,LC
sp8730,Sonneratia alba,VU
sp8731,Sonneratia caseolaris,NT
sp8732,Sophora albescens,LC
sp8733,Sophora alopecuroides,LC
sp8734,Sophora brachygyna,LC
sp8735,Sophora davidii,LC
sp8736,Sophora davidii var. chuansiensis,LC
sp8737,Sophora flavescens,LC
sp8738,Sophora franchetiana,LC
sp8739,Sophora japonica var. pubescens,LC
sp8740,Sophora prazeri,DD
sp8741,Sophora tomentosa,LC
sp8742,Sophora tonkinensis,LC
sp8743,Sophora tonkinensis var. purpurescens,LC
sp8744,Sophora velutina,DD
sp8745,Sophora velutina var. cavaleriei,NT
sp8746,Sophora velutina var. dolichopoda,LC
sp8747,Sophora velutina var. scandens,NT
sp8748,Sophora yunnanensis,LC
sp8749,Sorbaria arborea,VU
sp8750,Sorbaria arborea var. glabrata,LC
sp8751,Sorbaria kirilowii,LC
sp8752,Sorbaria sorbifolia,LC
sp8753,Sorbaria sorbifolia var. stellipila,LC
sp8754,Sorbus albopilosa,NT
sp8755,Sorbus alnifolia,LC
sp8756,Sorbus alnifolia var. lobulata,NT
sp8757,Sorbus amabilis,LC
sp8758,Sorbus arguta,LC
sp8759,Sorbus aronioides,LC
sp8760,Sorbus astateria,VU
sp8761,Sorbus caloneura,LC
sp8762,Sorbus caloneura var. kwangtungensis,NT
sp8763,Sorbus coronata,LC
sp8764,Sorbus coronata var. glabrescens,LC
sp8765,Sorbus corymbifera,LC
sp8766,Sorbus cuspidata,LC
sp8767,Sorbus discolor,LC
sp8768,Sorbus dunnii,LC
sp8769,Sorbus epidendron,LC
sp8770,Sorbus esserteauiana,LC
sp8771,Sorbus ferruginea,LC
sp8772,Sorbus filipes,DD
sp8773,Sorbus folgneri,EN
sp8774,Sorbus folgneri var. duplicatodentata,LC
sp8775,Sorbus foliolosa,LC
sp8776,Sorbus globosa,LC
sp8777,Sorbus glomerulata,LC
sp8778,Sorbus guanxianensis,DD
sp8779,Sorbus helenae,LC
sp8780,Sorbus helenae var. argutiserrata,LC
sp8781,Sorbus hemsleyi,LC
sp8782,Sorbus hupehensis,LC
sp8783,Sorbus insignis,LC
sp8784,Sorbus keissleri,LC
sp8785,Sorbus kiukiangensis,VU
sp8786,Sorbus kiukiangensis var. glabrescens,LC
sp8787,Sorbus koehneana,LC
sp8788,Sorbus lanpingensis,NT
sp8789,Sorbus megalocarpa,NT
sp8790,Sorbus megalocarpa var. cuneata,DD
sp8791,Sorbus meliosmifolia,LC
sp8792,Sorbus monbeigii,LC
sp8793,Sorbus multijuga,DD
sp8794,Sorbus obsoletidentata,VU
sp8795,Sorbus ochracea,LC
sp8796,Sorbus oligodonta,LC
sp8797,Sorbus pallescens,LC
sp8798,Sorbus pohuashanensis,LC
sp8799,Sorbus poteriifolia,LC
sp8800,Sorbus prattii,LC
sp8801,Sorbus prattii var. aestivalis,LC
sp8802,Sorbus pteridophylla,LC
sp8803,Sorbus pteridophylla var. tephroclada,LC
sp8804,Sorbus reducta,LC
sp8805,Sorbus reducta var. pubescens,LC
sp8806,Sorbus rehderiana,LC
sp8807,Sorbus rehderiana var. cupreonitens,DD
