code,name,Type,Qin
sp2012,Chionanthus ramiflorus,wide-ranged,LC
sp2014,Chionanthus retusus,wide-ranged,LC
sp2015,Chisocheton cumingianus ssp. balansae,wide-ranged,DD
sp2016,Chloranthus erectus,wide-ranged,LC
sp2017,Chloranthus spicatus,wide-ranged,LC
sp2018,Choerospondias axillaris,wide-ranged,LC
sp2019,Choerospondias axillaris var. pubinervis,wide-ranged,VU
sp2020,Chonemorpha eriostylis,wide-ranged,LC
sp2022,Chonemorpha griffithii,wide-ranged,NT
sp2023,Chonemorpha megacalyx,wide-ranged,NT
sp2024,Chonemorpha parviflora,wide-ranged,VU
sp2025,Chonemorpha splendens,wide-ranged,VU
sp2026,Chonemorpha verrucosa,wide-ranged,LC
sp2027,Chosenia arbutifolia,wide-ranged,VU
sp2028,Chroesthes lanceolata,wide-ranged,LC
sp2029,Chukrasia tabularis,wide-ranged,LC
sp2030,Chunia bucklandioides,wide-ranged,EN
sp2031,Chuniophoenix hainanensis,wide-ranged,EN
sp2032,Cibotium barometz,wide-ranged,LC
sp2033,Cinnamomum appelianum,wide-ranged,LC
sp2034,Cinnamomum austrosinense,wide-ranged,LC
sp2036,Cinnamomum bejolghota,wide-ranged,LC
sp2037,Cinnamomum bodinieri,wide-ranged,LC
sp2038,Cinnamomum burmannii,wide-ranged,LC
sp2039,Cinnamomum camphora,wide-ranged,LC
sp2040,Cinnamomum chartophyllum,wide-ranged,EN
sp2041,Cinnamomum contractum,wide-ranged,NT
sp2042,Cinnamomum foveolatum,wide-ranged,LC
sp2043,Cinnamomum glanduliferum,wide-ranged,LC
sp2044,Cinnamomum heyneanum,wide-ranged,LC
sp2045,Cinnamomum iners,wide-ranged,LC
sp2046,Cinnamomum japonicum,wide-ranged,VU
sp2048,Cinnamomum jensenianum,wide-ranged,LC
sp2050,Cinnamomum kwangtungense,wide-ranged,EN
sp2051,Cinnamomum liangii,wide-ranged,LC
sp2052,Cinnamomum longepaniculatum,wide-ranged,NT
sp2053,Cinnamomum longipetiolatum,wide-ranged,NT
sp2054,Cinnamomum mairei,wide-ranged,LC
sp2055,Cinnamomum micranthum,wide-ranged,VU
sp2056,Cinnamomum migao,wide-ranged,NT
sp2057,Cinnamomum mollifolium,wide-ranged,EN
sp2059,Cinnamomum parthenoxylon,wide-ranged,LC
sp2060,Cinnamomum pauciflorum,wide-ranged,LC
sp2061,Cinnamomum pingbienense,wide-ranged,LC
sp2062,Cinnamomum pittosporoides,wide-ranged,NT
sp2063,Cinnamomum platyphyllum,wide-ranged,VU
sp2065,Cinnamomum rigidissimum,wide-ranged,NT
sp2067,Cinnamomum saxatile,wide-ranged,LC
sp2068,Cinnamomum septentrionale,wide-ranged,LC
sp2069,Cinnamomum subavenium,wide-ranged,LC
sp2070,Cinnamomum tamala,wide-ranged,LC
sp2071,Cinnamomum tenuipile,wide-ranged,LC
sp2072,Cinnamomum tonkinense,wide-ranged,VU
sp2073,Cinnamomum tsangii,wide-ranged,LC
sp2075,Cinnamomum validinerve,wide-ranged,NT
sp2076,Cinnamomum wilsonii,wide-ranged,LC
sp2077,Cipadessa baccifera,wide-ranged,LC
sp2078,Cissampelos pareira var. hirsuta,wide-ranged,NT
sp2079,Cissus adnata,wide-ranged,LC
sp2080,Cissus aristata,wide-ranged,LC
sp2082,Cissus elongata,wide-ranged,LC
sp2083,Cissus hexangularis,wide-ranged,LC
sp2084,Cissus pteroclada,wide-ranged,LC
sp2085,Cissus repanda,wide-ranged,LC
sp2087,Cissus subtetragona,wide-ranged,LC
sp2088,Citrus hystrix,wide-ranged,NT
sp2089,Citrus japonica,wide-ranged,EN
sp2090,Citrus maxima,wide-ranged,LC
sp2091,Citrus medica,wide-ranged,LC
sp2092,Citrus reticulata,wide-ranged,LC
sp2093,Cladogynos orientalis,wide-ranged,LC
sp2094,Cladrastis delavayi,wide-ranged,LC
sp2096,Cladrastis platycarpa,wide-ranged,LC
sp2097,Cladrastis scandens,wide-ranged,VU
sp2098,Cladrastis wilsonii,wide-ranged,LC
sp2100,Claoxylon hainanense,wide-ranged,LC
sp2101,Claoxylon indicum,wide-ranged,LC
sp2102,Claoxylon khasianum,wide-ranged,LC
sp2103,Claoxylon longifolium,wide-ranged,LC
sp2104,Clausena dunniana,wide-ranged,LC
sp2105,Clausena dunniana var. robusta,wide-ranged,LC
sp2106,Clausena emarginata,wide-ranged,LC
sp2107,Clausena excavata,wide-ranged,DD
sp2108,Clausena lansium,wide-ranged,LC
sp2109,Clausena lenis,wide-ranged,LC
sp2111,Clausena vestita,wide-ranged,NT
sp2112,Clausena yunnanensis,wide-ranged,LC
sp2114,Cleghornia malaccensis,wide-ranged,LC
sp2115,Cleidiocarpon cavaleriei,wide-ranged,VU
sp2116,Cleidion bracteosum,wide-ranged,LC
sp2117,Cleidion brevipetiolatum,wide-ranged,LC
sp2120,Cleistanthus petelotii,wide-ranged,LC
sp2121,Cleistanthus sumatranus,wide-ranged,LC
sp2123,Clematis acerifolia,wide-ranged,LC
sp2124,Clematis acuminata var. longicaudata,wide-ranged,LC
sp2125,Clematis akebioides,wide-ranged,LC
sp2126,Clematis akoensis,wide-ranged,LC
sp2128,Clematis apiifolia,wide-ranged,LC
sp2129,Clematis armandii,wide-ranged,LC
sp2131,Clematis brevicaudata,wide-ranged,LC
sp2133,Clematis buchananiana,wide-ranged,LC
sp2136,Clematis chinensis,wide-ranged,LC
sp2138,Clematis chinensis var. vestita,wide-ranged,LC
sp2139,Clematis chingii,wide-ranged,LC
sp2140,Clematis chiupehensis,wide-ranged,LC
sp2141,Clematis chrysocoma,wide-ranged,LC
sp2142,Clematis connata,wide-ranged,LC
sp2143,Clematis connata var. pseudoconnata,wide-ranged,LC
sp2144,Clematis corniculata,wide-ranged,NT
sp2145,Clematis courtoisii,wide-ranged,LC
sp2146,Clematis crassifolia,wide-ranged,LC
sp2147,Clematis crassipes,wide-ranged,LC
sp2148,Clematis delavayi,wide-ranged,LC
sp2149,Clematis delavayi var. calvescens,wide-ranged,LC
sp2150,Clematis delavayi var. limprichtii,wide-ranged,LC
sp2151,Clematis delavayi var. spinescens,wide-ranged,LC
sp2152,Clematis dilatata,wide-ranged,NT
sp2153,Clematis fasciculiflora,wide-ranged,LC
sp2154,Clematis fasciculiflora var. angustifolia,wide-ranged,DD
sp2155,Clematis finetiana var. pedata,wide-ranged,DD
sp2156,Clematis formosana,wide-ranged,LC
sp2157,Clematis fruticosa,wide-ranged,LC
sp2158,Clematis fruticosa var. canescens,wide-ranged,LC
sp2159,Clematis fulvicoma,wide-ranged,LC
sp2160,Clematis gouriana,wide-ranged,LC
sp2161,Clematis gracilifolia,wide-ranged,VU
sp2162,Clematis gracilifolia var. dissectifolia,wide-ranged,LC
sp2164,Clematis grandidentata,wide-ranged,NT
sp2165,Clematis grandidentata var. likiangensis,wide-ranged,LC
sp2166,Clematis gratopsis,wide-ranged,LC
sp2168,Clematis hainanensis,wide-ranged,DD
sp2169,Clematis hancockiana,wide-ranged,NT
sp2170,Clematis henryi,wide-ranged,LC
sp2171,Clematis iliensis,wide-ranged,LC
sp2172,Clematis intricata,wide-ranged,LC
sp2173,Clematis javana,wide-ranged,LC
sp2174,Clematis jialasaensis,wide-ranged,DD
sp2177,Clematis kirilowii,wide-ranged,LC
sp2178,Clematis kirilowii var. chanetii,wide-ranged,LC
sp2179,Clematis koreana,wide-ranged,LC
sp2180,Clematis kweichowensis,wide-ranged,LC
sp2181,Clematis lancifolia,wide-ranged,LC
sp2184,Clematis leschenaultiana,wide-ranged,LC
sp2186,Clematis macropetala,wide-ranged,LC
sp2190,Clematis metuoensis,wide-ranged,LC
sp2191,Clematis meyeniana,wide-ranged,LC
sp2192,Clematis meyeniana var. granulata,wide-ranged,LC
sp2193,Clematis montana,wide-ranged,LC
sp2194,Clematis montana var. glabrescens,wide-ranged,LC
sp2195,Clematis montana var. longipes,wide-ranged,LC
sp2196,Clematis morii,wide-ranged,LC
sp2197,Clematis nannophylla,wide-ranged,LC
sp2198,Clematis nannophylla var. foliosa,wide-ranged,DD
sp2199,Clematis napaulensis,wide-ranged,LC
sp2200,Clematis nukiangensis,wide-ranged,LC
sp2201,Clematis obscura,wide-ranged,LC
sp2202,Clematis parviloba,wide-ranged,LC
sp2203,Clematis parviloba var. bartletti,wide-ranged,LC
sp2204,Clematis pashanensis,wide-ranged,LC
sp2205,Clematis peterae,wide-ranged,LC
sp2207,Clematis pinnata,wide-ranged,LC
sp2208,Clematis potaninii,wide-ranged,LC
sp2210,Clematis pseudopogonandra,wide-ranged,LC
sp2212,Clematis puberula var. ganpiniana,wide-ranged,LC
sp2213,Clematis quinquefoliolata,wide-ranged,LC
sp2214,Clematis ranunculoides,wide-ranged,LC
sp2215,Clematis rehderiana,wide-ranged,LC
sp2216,Clematis rubifolia,wide-ranged,LC
sp2217,Clematis serratifolia,wide-ranged,LC
sp2218,Clematis shensiensis,wide-ranged,LC
sp2219,Clematis siamensis,wide-ranged,LC
sp2220,Clematis sibirica,wide-ranged,DD
sp2221,Clematis sibirica var. ochotensis,wide-ranged,LC
sp2222,Clematis smilacifolia,wide-ranged,LC
sp2223,Clematis smilacifolia var. peltata,wide-ranged,LC
sp2224,Clematis songorica,wide-ranged,LC
sp2225,Clematis songorica var. aspleniifolia,wide-ranged,LC
sp2226,Clematis tangutica,wide-ranged,LC
sp2227,Clematis tashiroi,wide-ranged,LC
sp2228,Clematis tatarinowii,wide-ranged,LC
sp2229,Clematis terniflora,wide-ranged,NT
sp2230,Clematis tibetana var. vernayi,wide-ranged,LC
sp2232,Clematis uncinata,wide-ranged,LC
sp2233,Clematis uncinata var. coriacea,wide-ranged,LC
sp2234,Clematis uncinata var. okinawensis,wide-ranged,LC
sp2235,Clematis urophylla,wide-ranged,LC
sp2236,Clematis vaniotii,wide-ranged,LC
sp2237,Clematis venusta,wide-ranged,NT
sp2238,Clematis viridis,wide-ranged,LC
sp2240,Clematis yunnanensis,wide-ranged,NT
sp2241,Clematoclethra scandens,wide-ranged,EN
sp2242,Clematoclethra scandens ssp. actinidioides,wide-ranged,DD
sp2243,Clematoclethra scandens ssp. hemsleyi,wide-ranged,DD
sp2244,Clematoclethra scandens ssp. tomentella,wide-ranged,DD
sp2245,Clerodendrum bracteatum,wide-ranged,LC
sp2246,Clerodendrum bungei,wide-ranged,LC
sp2248,Clerodendrum canescens,wide-ranged,LC
sp2249,Clerodendrum chinense var. simplex,wide-ranged,DD
sp2251,Clerodendrum cyrtophyllum,wide-ranged,VU
sp2253,Clerodendrum fortunatum,wide-ranged,LC
sp2254,Clerodendrum griffithianum,wide-ranged,LC
sp2255,Clerodendrum hainanense,wide-ranged,LC
sp2256,Clerodendrum henryi,wide-ranged,LC
sp2257,Clerodendrum indicum,wide-ranged,LC
sp2258,Clerodendrum inerme,wide-ranged,LC
sp2260,Clerodendrum japonicum,wide-ranged,LC
sp2261,Clerodendrum kaichianum,wide-ranged,LC
sp2262,Clerodendrum kiangsiense,wide-ranged,LC
sp2263,Clerodendrum longilimbum,wide-ranged,LC
sp2264,Clerodendrum luteopunctatum,wide-ranged,LC
sp2265,Clerodendrum mandarinorum,wide-ranged,LC
sp2266,Clerodendrum paniculatum,wide-ranged,LC
sp2267,Clerodendrum peii,wide-ranged,LC
sp2268,Clerodendrum serratum,wide-ranged,LC
sp2269,Clerodendrum serratum var. amplexifolium,wide-ranged,LC
sp2270,Clerodendrum serratum var. herbaceum,wide-ranged,LC
sp2271,Clerodendrum serratum var. wallichii,wide-ranged,LC
sp2273,Clerodendrum trichotomum,wide-ranged,LC
sp2274,Clerodendrum villosum,wide-ranged,LC
sp2275,Clerodendrum yunnanense,wide-ranged,LC
sp2276,Clerodendrum yunnanense var. linearilobum,wide-ranged,LC
sp2277,Clethra barbinervis,wide-ranged,LC
sp2278,Clethra bodinieri,wide-ranged,LC
sp2279,Clethra delavayi,wide-ranged,LC
sp2280,Clethra fabri,wide-ranged,LC
sp2281,Clethra fargesii,wide-ranged,EN
sp2282,Clethra kaipoensis,wide-ranged,LC
sp2284,Cleyera incornuta,wide-ranged,LC
sp2285,Cleyera japonica,wide-ranged,LC
sp2286,Cleyera japonica var. wallichiana,wide-ranged,LC
sp2287,Cleyera lipingensis,wide-ranged,LC
sp2288,Cleyera longicarpa,wide-ranged,LC
sp2289,Cleyera obovata,wide-ranged,VU
sp2291,Cleyera pachyphylla,wide-ranged,LC
sp2292,Cleyera parvifolia,wide-ranged,NT
sp2294,Clitoria hanceana,wide-ranged,LC
sp2295,Clitoria mariana,wide-ranged,LC
sp2296,Cnesmone hainanensis,wide-ranged,LC
sp2298,Cnesmone tonkinensis,wide-ranged,LC
sp2300,Cocculus laurifolius,wide-ranged,LC
sp2301,Cocculus orbiculatus var. mollis,wide-ranged,LC
sp2302,Colebrookea oppositifolia,wide-ranged,LC
sp2304,Colona floribunda,wide-ranged,LC
sp2305,Colquhounia coccinea,wide-ranged,LC
sp2306,Colquhounia compta,wide-ranged,LC
sp2307,Colquhounia elegans,wide-ranged,LC
sp2308,Colquhounia seguinii,wide-ranged,LC
sp2309,Colubrina asiatica,wide-ranged,LC
sp2310,Colutea delavayi,wide-ranged,VU
sp2311,Comarum salesovianum,wide-ranged,LC
sp2312,Combretum alfredii,wide-ranged,LC
sp2313,Combretum griffithii,wide-ranged,LC
sp2314,Combretum griffithii var. yunnanense,wide-ranged,LC
sp2315,Combretum latifolium,wide-ranged,LC
sp2316,Combretum pilosum,wide-ranged,LC
sp2317,Combretum punctatum,wide-ranged,LC
sp2318,Combretum punctatum var. squamosum,wide-ranged,LC
sp2319,Combretum roxburghii,wide-ranged,LC
sp2320,Combretum sundaicum,wide-ranged,LC
sp2321,Combretum wallichii,wide-ranged,LC
sp2322,Commersonia bartramia,wide-ranged,LC
sp2323,Commicarpus lantsangensis,wide-ranged,LC
sp2324,Congea chinensis,wide-ranged,LC
sp2325,Congea tomentosa,wide-ranged,LC
sp2326,Connarus paniculatus,wide-ranged,LC
sp2327,Connarus yunnanensis,wide-ranged,LC
sp2328,Convolvulus fruticosus,wide-ranged,LC
sp2329,Convolvulus gortschakovii,wide-ranged,LC
sp2330,Convolvulus tragacanthoides,wide-ranged,LC
sp2331,Coptosapelta diffusa,wide-ranged,LC
sp2333,Cordia dichotoma,wide-ranged,LC
sp2334,Cordia furcans,wide-ranged,LC
sp2335,Corethrodendron fruticosum,wide-ranged,LC
sp2337,Corethrodendron lignosum,wide-ranged,LC
sp2338,Corethrodendron multijugum,wide-ranged,LC
sp2339,Corethrodendron scoparium,wide-ranged,LC
sp2340,Coriaria intermedia,wide-ranged,LC
sp2341,Coriaria nepalensis,wide-ranged,LC
sp2342,Coriaria terminalis,wide-ranged,LC
sp2343,Cornus alba,wide-ranged,LC
sp2344,Cornus austrosinensis,wide-ranged,LC
sp2345,Cornus bretschneideri,wide-ranged,LC
sp2346,Cornus capitata,wide-ranged,LC
sp2347,Cornus chinensis,wide-ranged,LC
sp2348,Cornus controversa,wide-ranged,LC
sp2349,Cornus coreana,wide-ranged,EN
sp2350,Cornus elliptica,wide-ranged,LC
sp2351,Cornus hemsleyi,wide-ranged,LC
sp2352,Cornus hongkongensis,wide-ranged,NT
sp2353,Cornus hongkongensis ssp. elegans,wide-ranged,LC
sp2354,Cornus hongkongensis ssp. ferruginea,wide-ranged,LC
sp2355,Cornus hongkongensis ssp. gigantea,wide-ranged,LC
sp2356,Cornus hongkongensis ssp. melanotricha,wide-ranged,LC
sp2357,Cornus hongkongensis ssp. tonkinensis,wide-ranged,LC
sp2359,Cornus kousa ssp. chinensis,wide-ranged,LC
sp2360,Cornus macrophylla,wide-ranged,LC
sp2361,Cornus macrophylla var. stracheyi,wide-ranged,LC
sp2362,Cornus multinervosa,wide-ranged,LC
sp2363,Cornus oblonga,wide-ranged,LC
sp2364,Cornus oblonga var. glabrescens,wide-ranged,LC
sp2365,Cornus oblonga var. griffithii,wide-ranged,LC
sp2366,Cornus officinalis,wide-ranged,NT
sp2369,Cornus parviflora,wide-ranged,LC
sp2370,Cornus quinquenervis,wide-ranged,LC
sp2371,Cornus schindleri,wide-ranged,LC
sp2372,Cornus schindleri ssp. poliophylla,wide-ranged,LC
sp2373,Cornus ulotricha,wide-ranged,LC
sp2374,Cornus walteri,wide-ranged,LC
sp2375,Cornus wilsoniana,wide-ranged,LC
sp2376,Corylopsis alnifolia,wide-ranged,VU
sp2377,Corylopsis brevistyla,wide-ranged,VU
sp2378,Corylopsis glandulifera,wide-ranged,NT
sp2379,Corylopsis glaucescens,wide-ranged,LC
sp2381,Corylopsis microcarpa,wide-ranged,EN
sp2382,Corylopsis multiflora,wide-ranged,LC
sp2383,Corylopsis multiflora var. nivea,wide-ranged,CR
sp2384,Corylopsis obovata,wide-ranged,EN
sp2385,Corylopsis omeiensis,wide-ranged,EN
sp2387,Corylopsis platypetala,wide-ranged,LC
sp2388,Corylopsis rotundifolia,wide-ranged,EN
sp2389,Corylopsis sinensis,wide-ranged,LC
sp2390,Corylopsis sinensis var. calvescens,wide-ranged,LC
sp2391,Corylopsis stelligera,wide-ranged,LC
sp2393,Corylopsis veitchiana,wide-ranged,NT
sp2394,Corylopsis velutina,wide-ranged,VU
sp2395,Corylopsis willmottiae,wide-ranged,LC
sp2396,Corylopsis yui,wide-ranged,VU
sp2397,Corylopsis yunnanensis,wide-ranged,LC
sp2398,Corylus chinensis,wide-ranged,LC
sp2399,Corylus fargesii,wide-ranged,LC
sp2400,Corylus ferox,wide-ranged,LC
sp2401,Corylus ferox var. thibetica,wide-ranged,LC
sp2402,Corylus heterophylla,wide-ranged,DD
sp2403,Corylus heterophylla var. sutchuanensis,wide-ranged,LC
sp2404,Corylus mandshurica,wide-ranged,LC
sp2405,Corylus yunnanensis,wide-ranged,LC
sp2406,Cotinus coggygria,wide-ranged,NT
sp2407,Cotinus coggygria var. cinerea,wide-ranged,LC
sp2408,Cotinus coggygria var. glaucophylla,wide-ranged,LC
sp2409,Cotinus nana,wide-ranged,VU
sp2410,Cotinus szechuanensis,wide-ranged,LC
sp2411,Cotoneaster acuminatus,wide-ranged,LC
sp2412,Cotoneaster acutifolius,wide-ranged,DD
sp2413,Cotoneaster acutifolius var. villosulus,wide-ranged,LC
sp2414,Cotoneaster adpressus,wide-ranged,LC
sp2415,Cotoneaster affinis,wide-ranged,LC
sp2416,Cotoneaster ambiguus,wide-ranged,DD
sp2417,Cotoneaster apiculatus,wide-ranged,LC
sp2418,Cotoneaster bullatus,wide-ranged,LC
sp2419,Cotoneaster bullatus var. macrophyllus,wide-ranged,EN
sp2420,Cotoneaster buxifolius,wide-ranged,LC
sp2421,Cotoneaster buxifolius var. marginatus,wide-ranged,DD
sp2423,Cotoneaster conspicuus,wide-ranged,LC
sp2424,Cotoneaster coriaceus,wide-ranged,LC
sp2425,Cotoneaster dammeri,wide-ranged,DD
sp2426,Cotoneaster dielsianus,wide-ranged,LC
sp2427,Cotoneaster dielsianus var. elegans,wide-ranged,LC
sp2428,Cotoneaster divaricatus,wide-ranged,LC
sp2429,Cotoneaster fangianus,wide-ranged,NT
sp2430,Cotoneaster foveolatus,wide-ranged,DD
sp2431,Cotoneaster franchetii,wide-ranged,LC
sp2432,Cotoneaster frigidus,wide-ranged,LC
sp2433,Cotoneaster glabratus,wide-ranged,LC
sp2434,Cotoneaster glaucophyllus,wide-ranged,LC
sp2435,Cotoneaster glaucophyllus var. meiophyllus,wide-ranged,LC
sp2436,Cotoneaster glomerulatus,wide-ranged,VU
sp2437,Cotoneaster gracilis,wide-ranged,LC
sp2438,Cotoneaster harrovianus,wide-ranged,LC
sp2439,Cotoneaster harrysmithii,wide-ranged,LC
sp2440,Cotoneaster hebephyllus,wide-ranged,LC
sp2441,Cotoneaster hebephyllus var. incanus,wide-ranged,NT
sp2442,Cotoneaster horizontalis,wide-ranged,VU
sp2443,Cotoneaster horizontalis var. perpusillus,wide-ranged,LC
sp2444,Cotoneaster integerrimus,wide-ranged,LC
sp2445,Cotoneaster langei,wide-ranged,NT
sp2446,Cotoneaster melanocarpus,wide-ranged,LC
sp2447,Cotoneaster microphyllus,wide-ranged,VU
sp2448,Cotoneaster microphyllus var. cochleatus,wide-ranged,DD
sp2449,Cotoneaster microphyllus var. glacialis,wide-ranged,DD
sp2450,Cotoneaster microphyllus var. thymifolius,wide-ranged,DD
sp2451,Cotoneaster mongolicus,wide-ranged,LC
sp2452,Cotoneaster moupinensis,wide-ranged,LC
sp2453,Cotoneaster multiflorus,wide-ranged,LC
sp2454,Cotoneaster multiflorus var. atropurpureus,wide-ranged,LC
sp2455,Cotoneaster multiflorus var. calocarpus,wide-ranged,NT
sp2456,Cotoneaster nitens,wide-ranged,NT
sp2458,Cotoneaster nitidus,wide-ranged,LC
sp2459,Cotoneaster obscurus,wide-ranged,LC
sp2460,Cotoneaster oliganthus,wide-ranged,LC
sp2461,Cotoneaster pannosus,wide-ranged,DD
sp2463,Cotoneaster rhytidophyllus,wide-ranged,LC
sp2464,Cotoneaster rotundifolius,wide-ranged,LC
sp2465,Cotoneaster rubens,wide-ranged,LC
sp2466,Cotoneaster rubens var. minimus,wide-ranged,LC
sp2467,Cotoneaster salicifolius,wide-ranged,LC
sp2469,Cotoneaster salicifolius var. rugosus,wide-ranged,LC
sp2471,Cotoneaster sherriffii,wide-ranged,LC
sp2472,Cotoneaster silvestrii,wide-ranged,LC
sp2473,Cotoneaster soongoricus,wide-ranged,VU
sp2475,Cotoneaster subadpressus,wide-ranged,LC
sp2476,Cotoneaster submultiflorus,wide-ranged,LC
sp2477,Cotoneaster taylorii,wide-ranged,NT
sp2478,Cotoneaster tenuipes,wide-ranged,LC
sp2479,Cotoneaster turbinatus,wide-ranged,LC
sp2480,Cotoneaster uniflorus,wide-ranged,LC
sp2481,Cotoneaster verruculosus,wide-ranged,LC
sp2482,Cotoneaster wardii,wide-ranged,NT
sp2483,Cotoneaster zabelii,wide-ranged,LC
sp2484,Craibiodendron henryi,wide-ranged,NT
sp2485,Craibiodendron scleranthum var. kwangtungense,wide-ranged,LC
sp2486,Craibiodendron stellatum,wide-ranged,NT
sp2487,Craibiodendron yunnanense,wide-ranged,NT
sp2488,Craigia yunnanensis,wide-ranged,EN
sp2489,Craspedolobium unijugum,wide-ranged,LC
sp2490,Crataegus altaica,wide-ranged,LC
sp2491,Crataegus aurantia,wide-ranged,LC
sp2492,Crataegus chungtienensis,wide-ranged,LC
sp2493,Crataegus cuneata,wide-ranged,LC
sp2494,Crataegus dahurica,wide-ranged,LC
sp2495,Crataegus dahurica var. laevicalyx,wide-ranged,NT
sp2496,Crataegus hupehensis,wide-ranged,LC
sp2497,Crataegus kansuensis,wide-ranged,LC
sp2498,Crataegus maximowiczii,wide-ranged,LC
sp2499,Crataegus oresbia,wide-ranged,EN
sp2500,Crataegus pinnatifida,wide-ranged,LC
sp2501,Crataegus remotilobata,wide-ranged,LC
sp2502,Crataegus sanguinea,wide-ranged,LC
sp2503,Crataegus scabrifolia,wide-ranged,LC
sp2504,Crataegus shensiensis,wide-ranged,NT
sp2505,Crataegus songarica,wide-ranged,LC
sp2506,Crataegus wilsonii,wide-ranged,LC
sp2507,Crateva formosensis,wide-ranged,LC
sp2508,Crateva magna,wide-ranged,LC
sp2509,Crateva trifoliata,wide-ranged,LC
sp2510,Crateva unilocularis,wide-ranged,NT
sp2511,Cratoxylum cochinchinense,wide-ranged,LC
sp2512,Cratoxylum formosum,wide-ranged,LC
sp2513,Croton cascarilloides,wide-ranged,LC
sp2514,Croton caudatus,wide-ranged,LC
sp2516,Croton cnidophyllus,wide-ranged,DD
sp2517,Croton crassifolius,wide-ranged,LC
sp2518,Croton damayeshu,wide-ranged,LC
sp2519,Croton euryphyllus,wide-ranged,LC
sp2520,Croton howii,wide-ranged,LC
sp2521,Croton kongensis,wide-ranged,LC
sp2522,Croton lachnocarpus,wide-ranged,LC
sp2523,Croton laevigatus,wide-ranged,LC
sp2525,Croton laui,wide-ranged,VU
sp2527,Croton merrillianus,wide-ranged,LC
sp2528,Croton purpurascens,wide-ranged,LC
sp2529,Croton tiglium,wide-ranged,LC
sp2530,Croton yanhuii,wide-ranged,CR
sp2531,Croton yunnanensis,wide-ranged,LC
sp2532,Crypteronia paniculata,wide-ranged,EN
sp2533,Cryptocarya acutifolia,wide-ranged,LC
